cs-8_roi-4,cs-8_roi-5,cs-8_roi-6,cs-8_roi-7,cs-8_roi-8,cs-8_roi-9,cs-8_roi-10,cs-8_roi-11,cs-8_roi-12,cs-8_roi-13,cs-8_roi-14,cs-8_roi-15,cs-8_roi-16,cs-8_roi-17,cs-8_roi-18,cs-8_roi-19,cs-8_roi-20,cs-8_roi-21,cs-8_roi-22,cs-8_roi-23,cs-8_roi-24,cs-9_roi-4,cs-9_roi-5,cs-9_roi-6,cs-9_roi-7,cs-9_roi-8,cs-9_roi-9,cs-9_roi-10,cs-9_roi-11,cs-9_roi-12,cs-9_roi-13,cs-9_roi-14,cs-9_roi-15,cs-9_roi-16,cs-9_roi-17,cs-9_roi-18,cs-9_roi-19,cs-9_roi-20,cs-9_roi-21,cs-9_roi-22,cs-9_roi-23,cs-9_roi-24,cs-9_roi-25,cs-9_roi-26,cs-9_roi-27,cs-9_roi-28,cs-9_roi-29,cs-9_roi-30,cs-10_roi-4,cs-10_roi-5,cs-10_roi-6,cs-10_roi-7,cs-10_roi-8,cs-10_roi-9,cs-10_roi-10,cs-10_roi-11,cs-10_roi-12,cs-10_roi-13,cs-10_roi-14,cs-10_roi-15,cs-10_roi-16,cs-10_roi-17,cs-10_roi-18,cs-10_roi-19,cs-10_roi-20,cs-10_roi-21,cs-10_roi-22,cs-10_roi-23,cs-10_roi-24,cs-10_roi-25,cs-10_roi-26,cs-10_roi-27
0.982400217767369,0.9800182839721229,1.0292516124878794,1.0845083124183945,1.0198668313801929,0.9769547472322515,1.0364344148999562,0.9709118664417924,1.0044928668432762,0.9296827134212342,1.156275329543291,1.0029303803395215,1.0344077292708698,1.0173702792372359,0.9517600754420122,1.0740770826623627,1.0663363540950301,1.0050680240562473,1.0167948616021023,1.0103083498250511,0.9159424647333622,0.984690342079739,1.0009271929745003,0.9757382275937014,0.9839595660860933,1.0242529665101539,0.9815754412087359,0.9773788955606127,1.0277032439423788,0.9655024283898667,1.0228593178853937,0.9999742590022717,1.0034746708223226,1.0163536473108954,0.9998033754282271,1.0088188158249094,0.953098647708388,1.0466360005284234,1.0027992382855924,1.0445391879106851,1.0095069402630896,1.0092745343767757,1.0318067959247916,0.9559061469193114,0.9968276212230094,1.04295260441504,0.9820639479702156,0.9905651032335429,0.9797597233570914,1.0362478296890352,0.9850233251350824,0.9873520361801998,1.0020189108723057,1.0120808019155867,1.0153625444615981,1.0174293832521424,0.9888917535785524,1.0113000266797265,1.0646445452755087,1.0403585298284765,0.9800371947215837,1.0745806695225297,1.0255896186742557,1.0344868208806077,1.0033874358278443,1.1378788086535503,1.100773449542605,1.0171604115247141,1.0220389360208813,1.0145517444468908,0.9794971262147477,1.076504603716172
0.9479230366111435,0.9824824065927171,1.0342495982800195,1.079953342021575,1.0153818544618112,0.9851303335175637,1.0304456803408681,0.9689374556256775,1.0333965139751669,0.9331246939196401,1.1718866999850217,1.00255690586348,1.0325938911614445,1.0933745670318076,0.9514844615303883,1.069741553556313,1.044994498341052,1.0219151645516868,1.0172312680843651,1.0027786798560008,0.9241672333738505,0.9829843112242966,0.9883129415749535,0.9759656647399078,0.9712352267458019,1.0205775653370173,0.9735115972794066,0.9970967293006794,1.0279581664333082,0.9788467971649842,1.028628549812429,0.9997955625738435,0.9704875147881962,1.0093379861305432,1.0087520098999632,1.0011394052644045,0.9685918821529256,1.03729523491022,1.005224097814319,1.0318216591074,0.9889030129164378,1.00937973513679,1.019772139006696,0.9541704176905388,0.9937843298144932,1.017501010351115,0.9616545577193012,0.9782653163829884,0.9624096648845574,1.018103559832425,0.9775282055299469,0.9775425529277227,0.9931349260531555,0.9896829410375908,1.013650827204984,1.0101954970933493,0.9827482456510198,1.002411407224357,1.054729695029986,1.012776303734153,0.9644679432426275,1.0615998143424854,1.0154531553940684,0.9951254117061016,0.990003478029554,1.067574910188254,0.982911507725043,0.9674538791453855,1.0117709315547667,1.0041690813834898,0.9621170289126131,0.8647902619543232
0.9216041215031431,0.9669898458097453,1.0300252177484936,1.071397898421614,1.0113961930915705,0.9934344910423356,1.0145826968210612,0.9660541454977852,1.052018333925561,0.937769648660812,1.1767914879641073,0.9861940803289837,1.0207712045386814,1.140833711352385,0.9496189828534211,1.053979282871036,1.024892637976943,1.0237805437267458,1.0087849846258157,1.002003271132664,0.9146397097019867,0.9717732298373806,0.9844604135957018,0.9782576045083325,0.9624794949252345,1.013202141298903,0.9642256298700465,1.0080629083017716,1.030526515473206,0.9834124353031999,1.0118234163718078,0.9878430235228673,0.9484830171228149,1.0006747077132914,0.9987772438217316,0.9949917329643548,0.995815852614933,1.0248209446173675,1.0003976880368748,1.0111133894974913,0.9647110252817817,0.9963612149175061,0.9963165937869122,0.9399075809699448,0.9908495291479879,0.9950193006459113,0.9332358121321943,0.967576715913633,0.9634007662624849,1.021310562067207,0.9779253735354606,0.9791352577299859,0.9945539741704398,0.9975778433974944,1.0144176116011372,1.0076934543400486,0.986543807389863,1.0065634010238198,1.0574467396640932,1.01427410452789,0.9788141768450371,1.077403452383897,1.0172028632433092,0.9906244442479819,1.0018243701386078,1.016514236183153,1.0294966550574147,0.9753569612242272,1.0133262987886071,1.0100707694577187,0.9852984737162428,0.9316123488965893
0.9110786758307822,0.9680011760670366,0.9876254093431439,1.0416871531315415,1.00548193968245,0.9748317229365914,1.0026715566176292,0.9641124972871868,1.009657165669048,0.9367328299622976,1.1603564451627615,0.9846818878966896,1.0079945469997493,1.0708973416876932,0.9339023509035493,1.0318973293698444,0.9797496915678178,0.9971144498903114,1.005912806075658,0.9931877357708245,0.8775859395474028,0.9661369945167414,0.9848735646313515,0.9808164731626796,0.9567345300302073,1.0121180075783465,0.9590776888284683,0.991558602564466,1.032041703820806,0.9586095005736781,0.9805680581439965,0.984535657859122,0.9569876015488328,0.9942517103090147,0.9842258176771599,0.998469698392424,1.006427287887612,1.0152763351066572,0.9838440820976901,1.0174024002430795,0.9618238619392167,0.9866620700249068,0.9830515794903645,0.932824436937507,0.9772537499998255,1.0069687648284698,0.9194038030680003,0.9746064512636168,0.9796802512970605,1.032401489407389,0.986356737008765,0.9926916170386575,1.0038466528394963,1.0059225876204876,1.0154201600302502,1.0113111727925175,0.9936286282894065,1.0095606919407103,1.057914346650089,1.0308569247150008,0.9964811044770028,1.0983484762274796,1.0287154244020773,1.0176470042737642,1.024771980516703,1.0183074014490396,1.1165387899612442,1.0270525126400685,1.0236738716859612,1.0290470330455264,1.016406295448648,1.1079647122718006
0.9153378281227308,0.972011477265669,0.9910080926992549,1.036594188198714,1.0175921446806262,0.9637037041769089,1.0332080404868407,0.9660452185410119,0.9994493323074335,0.9442940519239663,1.1420900949150135,0.9827312920448854,1.0117053671696759,1.0214392143282933,0.9460655512520897,1.031626801897749,0.9892806631861358,0.9909316612482291,1.0088280117747486,0.9883452271661319,0.8875643144494056,0.9651275873694819,0.9785728061120736,0.9756129979864359,0.9463322179693213,1.007609286178276,0.9557819323339503,0.9717029564658947,1.030952816634523,0.9383316168300846,0.9819991478318655,0.9882450876040728,0.944647453354609,0.9937678870458129,0.9801318758702099,1.0044905974642888,0.9904196914747821,1.008748243720317,0.9703416764951371,1.0203695820801855,0.962917455263491,0.9792936646274002,0.978085294987365,0.9345841708119502,0.9611707969878367,1.0145920390161518,0.9103557328942959,0.9567868891303726,0.9805839046668011,1.0330288765395714,0.9941041486210099,0.9927943740955059,1.0091251526714753,1.0138871337443447,1.015534312048597,1.024029531152782,0.9971381674925367,1.009881652465318,1.049656680629955,1.0295061031905324,1.0046069889614058,1.1015563099097434,1.02904293650168,1.0246764808647892,1.0241464644171758,1.0154931035162633,1.0918340540434524,1.0211090361749138,1.019644417641633,1.0285256205845348,1.0166938953521552,1.04418326054269
0.9494480434414647,0.9690836071923622,1.0210010440298556,1.0490077004893508,1.031953749717345,0.9732222595936616,1.050832457202054,0.9707680576063656,1.017288596303334,0.9545691509155242,1.126882602769116,0.9833915581964208,1.0164984710027605,1.0083037581669394,0.9631708444392287,1.0429499631868036,1.0201093623338604,1.0060756292583402,1.0081776592902247,0.9987277090008625,0.93422616049631,0.9657640083120316,0.9812836780317864,0.9848033258799518,0.9572838638791511,1.009996071567523,0.9617027644658152,0.9684271332228199,1.0275372115585022,0.9462135581232402,1.0007185829999254,0.9884557941819059,0.9519268434598224,1.0019444852696517,0.9736000329276662,1.0007947822626349,0.9748521170406023,1.0080762669879773,0.9776168047392958,1.0148481734870578,0.9801525931378461,0.9760296470332949,0.9910401535665695,0.9383397449346147,0.968741146915908,1.0076658006114538,0.902992322550372,0.9648671069635296,0.9962046194967205,1.0373907031967071,0.994622703369092,0.9920557892626026,1.015730225437442,1.0324963738632418,1.0121364479628234,1.025525656572995,0.9988043554878919,1.0131676294738134,1.0440763351752314,1.0234913401816503,1.0225287119843178,1.099618395345089,1.0251399834188686,1.0251724359268661,1.026190469875281,1.0136491413737847,1.143144091546029,1.0247137036480105,1.0180693404074361,1.0194018452965565,1.0328794789398756,1.078022980428231
0.9676001996616531,0.980288891753454,1.0045523006044454,1.0441911748124946,1.0331079570776396,0.9982716897998709,1.0365549133888514,0.9728913376457696,1.0146918075235882,0.9627020154065322,1.1064640044346719,0.9866473854732212,1.0113846018203245,1.0018173404492585,0.9832918496329202,1.0494374070909707,1.015446993222105,1.0153335527459872,1.0103753142096332,0.996472288484226,0.9690428603139001,0.9721672572361919,0.9800556642158377,0.999282748578519,0.9666168086212314,1.016312463577699,0.9707505619355962,0.9757474230011823,1.0243507582974158,0.9734289523759077,0.9912176426708024,0.9898232479310732,0.9741934653646396,0.9935293973343532,0.9758027567486213,0.9988169794366684,0.9689581904246691,1.0035904328295373,0.9886541018957898,1.0219438023619705,1.0004322573476507,0.9860146185603428,0.9979492631313974,0.9482329923311024,0.9809647116604187,1.0094810381165562,0.9206502935041296,0.9896346368703025,1.0049877192377665,1.0281096216582244,0.9888433741117011,0.993245866241659,1.014569910437448,1.0077726955294453,1.0087133418771037,1.0123203639230243,0.999059214374192,1.0113435432352798,1.0349231029715384,1.0116704165827473,1.0050792654456095,1.0636698828716553,1.0167623188420751,1.013199059123421,1.0209504702412322,0.996313064331754,1.0432731961346104,1.0351376481065901,1.0183679311109206,1.012712215481658,1.0195711817636897,1.053078529422171
0.9672517498908515,0.9926381574450379,1.0005839352069403,1.0515786408419507,1.02667042155684,1.0137677520106492,1.022428007093571,0.9782752911747433,0.9990711836190902,0.9666882363362695,1.0822218962094194,0.9699440821388711,1.0091678124613628,1.035431835543823,0.9926140239294738,1.035472862728115,1.0660281942810295,0.9973377958865932,1.1075521081923223,1.0046811718121147,0.9820041296676815,0.9834480005473187,0.983501436493631,0.9938012744141657,0.9626943067345126,1.0127160854675914,0.9720395368979129,0.9680728167214737,1.0242939949097647,0.9839935928606621,0.9926449713951412,0.9825262138116542,0.9828235916146075,0.9849481810393471,0.9691289904635999,1.0051965868257438,0.9575824728074496,1.0033361854297498,0.9847428882999815,1.0304299932856302,1.0008305588942288,0.9987050536400124,1.0048665477014254,0.9483880500940877,0.9855641024431342,1.0215766865174,0.9347582469817414,0.9819006786497005,0.9969826696468107,1.0173853266080537,0.9905540981493633,0.992056617471466,1.012392813765691,1.0006651940926132,1.0087075709365954,1.015236628202317,1.0005230520980128,1.0116709752400268,1.0400183239022336,1.0156570361482433,0.9883861295974041,1.040490902091476,1.0116053910364662,0.9965584207303043,1.0150576958135318,0.9965257984539018,0.9645435818803891,1.0236211545855447,1.0105458320859912,1.0129694278826449,1.0071294606023333,0.9998710710317438
0.9778189567562673,1.017943699223977,1.0138050172148227,1.0480880523847211,1.0205075423685321,1.0105535313579561,1.0116804178175867,0.9850873934618389,1.0109151445002722,0.9690924512869777,1.0732675442454458,0.9742234051074952,1.0154666832288335,1.0482890085061871,0.9990177684898661,1.0398254410299823,1.10496777520101,0.9922961404588235,1.1435935391303702,1.017851061925349,1.0019323369506568,0.9851818134010865,0.9841969868760901,0.9888190189969618,0.9760488893062002,1.0433892402615037,0.9734842411261262,1.0024586898693908,1.02172086833724,1.0328491795277377,1.0156922994590059,0.9807805767519637,0.9740708213966035,1.0128023551368823,1.0018991498732446,1.0090496216789473,0.9522333301679249,1.00330084663121,0.984068493170648,1.0409660346838256,0.997289515087885,1.0351043498156351,1.009718991186592,0.9482778234007704,0.9800259831319538,1.0195024007149838,0.9182666993782103,0.9877696679920869,0.998975722566378,1.0100327446723472,0.9943611487142567,0.996146726943801,1.014261346881677,1.0041461031191394,1.0086512221597626,1.0160566283030656,0.9993034007778155,1.0080474026842572,1.0296818591821955,1.0130575833795814,0.9957685127770759,1.040613227540866,1.015612929167051,0.9959130578033346,1.0088902294083597,1.0038639045892883,1.0052748175744342,1.0052683744078483,1.0037695347342601,1.0081673533243234,1.017929948414017,0.9974757832461173
1.0014038480765566,1.0304012080280927,1.034350133604748,1.0471574683083833,1.0389269998528925,1.0189633936276967,1.0208585301231807,0.9948263732461026,1.0384286390331119,0.9918162522716973,1.0685618722716907,0.9899413318940845,1.0162449591741813,1.021454949375563,1.0378716165234259,1.0640676947063807,1.0753261544615658,1.0232082173681218,1.0742418000726703,1.0251498900299334,1.022473756177619,0.9807889855174224,0.9789624088041257,0.9961707787971222,0.9734713130537336,1.041859538601992,0.9765382181451765,0.9977013616558819,1.018552056946635,1.0326493999504305,1.007571977261363,0.9805672065053584,0.9473603015247677,1.0099275584522855,0.9973836619478657,1.014048665096622,0.993674586218455,0.9969731246250496,0.9841646031175536,1.0267004402203912,0.9939336927946935,1.017108298747546,0.9988345516709607,0.953561619940378,0.9846775493323611,1.0051753525838891,0.9105233903507755,0.994926804252618,1.0068817554315446,0.9986339885667945,0.9926630648643744,0.9946789042065958,1.008752989106784,1.0201607577054235,1.0106491874492305,1.0098543329413259,1.0035843470287567,1.0039088081673908,1.0180075508269726,1.004970580482901,0.9936844814045636,1.0213689532766927,1.0161785733754287,1.0083934497463771,0.9985138345333611,1.0076520017357709,0.9789103492651778,0.9952747143267088,1.00180844751068,1.0013278770438208,0.9935683226873436,0.9350049578657467
