cs-2_roi-4,cs-2_roi-5,cs-2_roi-6,cs-2_roi-7,cs-2_roi-8,cs-2_roi-9,cs-2_roi-10,cs-2_roi-11,cs-2_roi-12,cs-2_roi-13,cs-2_roi-14,cs-2_roi-15,cs-2_roi-16,cs-3_roi-4,cs-3_roi-5,cs-3_roi-6,cs-3_roi-7,cs-3_roi-8,cs-3_roi-9,cs-3_roi-10,cs-3_roi-11,cs-3_roi-12,cs-3_roi-13,cs-3_roi-14,cs-3_roi-15,cs-3_roi-16,cs-3_roi-17,cs-3_roi-18,cs-3_roi-19,cs-3_roi-20,cs-3_roi-21,cs-3_roi-22,cs-5_roi-4,cs-5_roi-5,cs-5_roi-6,cs-5_roi-7,cs-5_roi-8,cs-5_roi-9,cs-5_roi-10,cs-5_roi-11,cs-5_roi-12,cs-5_roi-13
1.009716510542328,1.005121257278437,1.0303319044091765,1.0034568427666353,0.9620051866955545,1.0182664713357492,1.002775601120089,1.0357617622967497,1.0150087957601583,1.0062534407780666,1.0179395492976544,0.9516256627618356,1.0141680884770536,0.9168801214491582,0.9727963373077033,0.8752223516934103,1.0949985328914384,1.0505767776960044,0.8809131584795684,0.8994558891417934,1.2924757345401336,0.8820441065835214,0.9192846426750491,1.0672967265806608,1.1454955902485373,0.9944688570707979,1.0115101624694214,1.007869302644501,0.9659173670258404,1.1577382203736246,0.826893646077445,0.9962122203966066,1.0125481915419587,1.02435966480397,1.0027819353241794,1.028146447375958,1.0176821658360606,1.0114162919216239,1.0137376253194472,1.0343709717236695,1.0389048861956334,1.008866261770766
1.022215507812189,1.0352893028516665,1.0490824653207225,1.015055724229957,1.0482647441521353,1.053675622616862,1.0214484991701798,1.0668905171524465,1.0495923802367155,1.1154795763063403,1.0273191482653614,1.0627191188073357,1.0604860266387717,0.9740372544323401,1.0294185823821809,0.9681362909578077,1.0257410635574251,1.0130110035664763,0.9636136929508594,0.9781834805660348,1.1333180560954197,0.9534487353525751,0.9874592175245306,1.037980263170302,1.059690255591811,1.0506049051447401,1.045343197134342,1.0212348608238666,1.0090396814800697,1.0725701230091667,0.9737908615127845,1.041149394921736,1.002907864803004,1.0246614309062336,1.0039717785661428,1.0058718699241693,1.006989560955931,0.983433810194059,1.0012951751303323,1.0256869701447444,1.0084092033325158,0.9997664236782747
1.013300303329383,1.037922751759977,1.0176701952511271,1.0108231012019655,1.069764772595486,1.0330099883231112,1.0136216317301947,1.0505867561974374,1.039863657476738,1.0823367503023307,1.018447341795864,1.0384175619762874,1.0151445251320623,0.9772221707598173,1.0081466370224899,0.9592294761531572,1.0297233315855587,1.0130431433992946,0.9586626928393344,0.9815659905901746,1.1037746121752905,0.9484194541640016,0.9892556835111606,1.026268968893535,1.0544304318612263,1.0368184347106304,1.0219814185940983,1.0219311249486605,1.0088700756388165,1.034283042947207,0.9720290730315542,1.0095591308394047,0.9701025743916,0.9999243765598558,1.0038540724682494,0.9805636992821346,1.0010321333217431,0.9540073370916593,0.9776116147683659,1.0031719457045896,0.9918360252984871,0.9889124564780987
1.0023127783824781,1.0119026911208582,0.9811041532803029,0.998843572308575,1.0427620032739076,1.018724158804021,0.9983093621015356,1.0297009180341894,0.9829741905162397,0.9814609368626566,1.0032328237826684,0.9288867256779278,0.960215733903518,0.984189694835759,1.008852967542046,0.950471273786406,1.0312914628787675,1.0287232173062124,0.9659981906167439,0.9846577071878704,1.135586080582026,0.9550474624541007,0.9972920605275203,1.0362724365149627,1.0298619120082244,1.0266702096330722,1.0137057375296485,1.0244449127040838,1.005229610394683,1.067850921151609,0.9810573456127571,0.9992453236362419,0.9745047228799922,0.9972969728848052,1.0020211524662581,0.9791397468602051,1.0161566685890626,0.9812329981146369,0.9862005534178051,0.9883317792778961,1.0392515689246853,0.996735922353843
1.0425103613310127,0.9941321328074596,0.9973029601371701,1.0078281830659908,1.0102707202300927,1.0010739953823846,1.012384535016774,1.0113374353565312,0.9535732729851594,0.9917297105237527,1.001389403194799,0.989352486137491,1.0135229680417592,0.9762280338062529,0.9975119895427615,0.9590010757462069,1.0276282974776827,1.0397001623440236,0.9902123377126656,0.9881672352955906,1.1947629245318299,0.9672309644878122,1.0110351224252494,1.0345486672503168,1.0011987104420457,1.0316010447446704,1.0304642529376373,1.0177663480092551,1.0018089295683408,1.0613838836997336,0.9862780665323836,0.9956862551070497,1.0004229734409285,1.0166151206950447,1.0059110706859267,0.9979181994962321,1.0060370131850125,1.0173307934937061,0.9900225706435657,0.9914236647868085,1.0139021194679385,1.0018443120271368
1.0265781818096078,0.9975433218290749,1.0068985779909392,1.009080939573351,0.9915461054982252,0.9833448356839262,1.0037565576552607,0.9801685236948003,0.9512620039365879,0.9212523741506953,0.9973182734856109,1.0357589425965914,1.0139114769312803,0.9680537124539181,0.9853015087560534,0.9626037900848737,1.0157494880709301,1.042551769805597,0.9965905659437765,0.9891790512096651,1.186540981702496,0.9833499695630196,1.0178926975152058,1.0164432545059534,1.001028994365684,1.0334324477818024,1.0226241514876289,1.0135373673982466,0.99948431378928,1.0083346960037505,0.9699393350342034,0.994678475519762,1.0084888061301902,1.0066779879097094,0.997706396725246,0.9995491198429006,0.9943177124456811,1.0123457403915344,0.994580129582627,0.9917193330163815,0.9762967090506547,0.9896324971002425
0.9786732975817631,1.0016457956889897,0.9965165051177691,0.9967541392826874,1.0448945234907376,1.0090762735940513,0.9966659987199443,1.0052538258000332,0.980884258176114,0.9329631098018016,0.9945586950068693,0.9401794250872435,1.008598181305445,0.9725314817553034,1.0010705463327638,0.949748612478073,1.0065624077105133,1.0350785116069774,0.9876534354426674,0.9910768241766749,1.159841399850034,0.9796790168530022,1.018109821773782,1.0100467806656515,1.0104847246151403,1.0295826121915235,0.9996901660606982,1.0090983584687023,1.0004669539968547,1.0055055025259243,0.9758160483824705,0.9617852275722348,1.0118674673346928,1.0165844309715006,1.0026530113340215,0.9985301654727199,1.0268536060611957,1.0512452111436672,1.0236730618170793,1.0134456758333457,1.0729411860883307,1.0106552627963374
0.9806926192382643,1.0049765625433527,1.0134970005999786,0.9839887861492947,1.0278050376616175,1.0013201334991566,0.9991784076620279,1.0200565429324062,0.9898155504281699,0.9586027361607655,0.9894062926784335,0.9024570017523721,1.0073202508536085,0.9778236021235744,0.9962092046300911,0.9554694721316304,1.009185953136035,1.0282165460347363,0.9958331841634233,0.9966962580042737,1.142835676049806,0.9792777413796203,1.0160603808272846,1.0280757376360414,1.0140516317727348,1.0279132204115646,0.9945138245686677,1.0061359681360675,1.0096887460330846,1.0014615452028042,0.9853591814996764,0.9706000280538839,0.9975823431209518,1.0117920773995326,1.0042010423960954,1.001528637667925,1.0161071574863394,1.0657852102198866,1.02036871203884,1.0277021329171123,1.0625873689793761,1.0299689794291147
1.0050754250872844,1.020698187070932,1.0202193494544973,0.9894539885981884,1.072347467364132,0.9994026513673416,1.022596792923717,1.0563605428051805,1.006613278726408,1.0506639624999767,0.9951691709071592,0.9937789955880231,1.0003949839162556,0.9861774578954097,0.9937255920912083,0.9630132227307133,1.0173864419111731,1.0259507037161035,1.006092686996421,1.0031214217747546,1.130887869217527,0.9886259781902568,1.0168953199324111,1.0182529557292028,1.0196342889185979,1.0218628531522356,1.0180184441888744,1.032378807341033,1.011761717601632,1.008313586716652,0.9969940768797724,0.9985393137267251,0.9773678652628375,0.9943939164149568,0.9916201014216197,0.9868865688076436,0.9745180485707795,0.9686991557321676,0.9899561282008154,1.0056239660937083,0.9585890817803655,0.9988630193512574
1.0117291234890078,1.0394261386236654,0.9957417494292342,0.9979174326853492,1.1132445145104137,1.0237300829450169,1.0324481479036114,1.063197458869038,1.0230531488614039,1.0790155628345608,1.0039501274624434,1.0780676189679361,1.0295766210225075,0.9901638786832764,0.9861548210053649,0.9753908595048356,1.0177823201007528,1.0252551672153767,1.0083280734653812,1.0014647769834795,1.1206270702253727,0.9927082950788086,1.0099630088840803,1.0009522808598164,1.010002433349439,1.0077996266818108,1.0314010689937718,1.0238514732287314,1.0079751953686193,0.9890380091656296,1.0428906798805877,0.9665351635780581,0.9866122348509393,0.9822122040930353,0.9916215858982086,0.981737210109129,0.9993110519042437,0.9687460345977886,0.9991589330343202,0.9954054391399201,0.9815541905122077,0.9889719283593386
1.0080547631193528,1.0398962559328662,0.9830076777432304,0.9953253639042619,1.056832287792683,1.0280794156212985,1.0122834701002006,1.043424482070093,1.0268042392418548,1.0857643318353094,0.999916395825553,1.0492100830652191,1.0364699105944508,0.9851564389819513,0.9957440308036427,0.9821911152216071,0.9995486759128426,1.01869148853862,1.0012186559519411,1.000539423210933,1.1082692445880302,0.997551362934357,1.0035648340167813,1.0048394252783042,0.9953584807554647,1.0080268296613912,1.0158590298815386,1.0064951465224772,1.0063858258638154,0.9999951325300581,1.0889591830236867,0.9704262758115009,1.0109626572386063,0.9955006741044555,0.994794813190594,0.9832988246855553,1.0255169446144794,1.0059495495990876,0.9977992224704187,0.9985956265199744,1.0538785792359215,1.0060147965303798
1.0083938884008694,1.0211012359818816,1.0019007971679366,0.9912040906140529,1.0724419630159883,1.0213525330428108,1.0035558849604655,1.0475125621705264,1.0197743917038422,1.050082422211669,0.992200316550332,1.0003519933555198,1.0146474764941245,0.9838466184432147,1.0087854612305938,0.978811454025393,0.9948924177900236,1.020589073860844,1.0018208062536291,0.9993484886046533,1.0951369908156379,0.9940156132851862,1.002729858164132,0.9997770905316005,0.9920490945897127,1.01349312650995,1.0063790576453384,1.0133431101354542,1.0054735923444713,1.0051873228530384,1.0792098092148967,0.9869730861004044,1.01343300969488,0.9916437954495114,0.9945741294047638,0.9929411301574178,0.9974739686704422,1.0096658303578019,0.9755754323710302,0.9912755627825725,1.0396761556017016,1.0042523995102375
0.9982855398761724,1.0052203410882392,1.0101748239422772,0.988093309896328,1.02745103619926,0.9995069383542657,1.0006748062689899,1.0187037177831415,0.9800800034523834,0.984204748456268,0.9885277605729048,0.945316641125366,0.9989684119696212,0.9930069798977728,1.0236363558015682,0.9984914397422091,1.0116821011479742,1.035536671122883,1.0079001113556263,1.0051046254725562,1.0899208826644384,0.9986401301058909,1.000378447028208,1.021433350294464,0.9954481929792859,1.0051375622306737,1.00802229260016,1.0307397369924953,1.0089623417610634,0.9815662489566699,1.0540456973178591,0.991247959035045,0.9913406501838455,0.9836729128959605,0.9911920740316722,0.9956187943415782,0.9619354899897431,0.9979263913320952,0.9790985620090168,0.9904377130391703,0.9931553814419524,0.9957036341363621
0.986529532219127,1.0193482003804817,1.0158364334648493,0.9883262714047979,1.0102315178919499,0.9918407290490874,0.9995392968424935,1.0078020731435355,0.9770995527298908,1.0345711884555309,0.9954824661038542,0.9329654582207032,0.9947937433850629,0.9957503890425404,1.0221990499278162,1.0006297052726665,1.0079020669424417,1.020176088135676,1.0091454708144976,1.0160843831331368,1.0766623164527298,1.0025991482608558,1.0002359709591282,1.0047674629072223,0.9939840159434568,1.0006102795228229,1.0060883428736234,1.0202706204512948,1.0154129192063486,0.9984144414468442,1.028576798212897,0.9941328940790443,0.9807413172788005,0.9865082522758556,0.9853774341905446,0.9818679431929993,0.9646193652395345,0.9579565994365821,0.995877330965397,0.9834069886192355,0.9797302564481168,0.9856547701252101
0.9668096151320714,1.002487705891383,0.9636829830020953,0.978439988085051,0.9994316775606187,0.9756730475456399,0.9782706855257212,0.9805576832043712,0.9572537954033388,0.8983701273153846,0.981999683020763,0.8656344025474837,0.9123111140430383,1.0016162564962185,1.0069614553306554,0.9805753730342467,1.0123701227585904,1.0174251282613447,1.020107909895097,1.01402422192704,1.0757444911702676,1.0134904737664767,0.9954297443461853,0.9903574474890787,1.0426202927038868,1.0060809106156823,1.0085930722990903,1.0104444954499414,1.0115610934690775,0.9950629367234979,1.0108344457726088,0.9958912719751141,0.981151363479806,0.9798038304648201,0.9847051689799472,0.9771501100798212,0.9750756091938351,0.9735838130750589,0.9819298863473709,0.9789244295962481,0.9806399021428901,0.9890414335337175
0.9825026291483114,0.9988434512954076,0.9734740230122029,0.9840342742433626,0.9835452251321901,0.9939565944862592,0.9870921736095666,0.9928307169668398,0.9747912501261504,0.9414790681055685,0.9943249247956577,0.8902523781009102,0.9493852652741228,1.0608466723867147,1.0197308687097195,1.0024029242532884,1.0100460522460382,1.0079441001108802,1.0211672111329564,1.0075525911708432,1.0631802930784169,1.0207992077220225,0.9888026000662397,1.0043323028061326,1.0416297982717893,1.000073393322836,1.0046041309811535,1.0215003347746965,1.0078738858683183,0.981996059245426,1.002392410011609,0.9904477607241338,0.9872289070123728,0.9892232873847391,0.9810817495634446,0.9875688168657281,0.9791232579370122,0.9914024998254828,0.9838901815534976,0.9817208032558145,0.9815035815119125,1.0026266734022005
0.9810310736487975,1.0195765256558884,0.9830895730593023,0.9738245544193957,0.9823162225122516,0.996634285609735,0.989060162671901,0.9722909503534044,0.9634788172118075,0.9798849076035772,0.9864319807989786,0.8464780091966285,0.9745897701932557,1.0596910142963338,1.022052825128588,1.0123062452124485,0.9956979869088166,1.006221900998013,1.0218568000218335,1.012070173169039,1.0428116406999692,1.0217055254287077,0.9988562267433376,0.994564638508404,0.9935606106748887,0.9963443812724287,1.0080047266901289,1.009677376811666,1.0146059870619029,0.9999733309071321,0.9973001023796342,0.9801588099847588,1.012295563969076,1.021064201457757,0.9851330312195287,0.9959817818261016,1.002305846208204,1.027637630446673,1.011104594470097,0.9907319982870745,1.0027456270852886,1.012734168033016
0.9829336637543925,0.995942716794308,0.9385012565820537,0.9629758528584393,1.000272384438237,0.9759043831585636,0.9875375355746238,0.9676772166849334,0.9493463862083501,0.892749511546619,0.9709453153361826,0.8289031147152823,0.9234519191644146,0.9979728183033294,1.0199045831217521,0.9795904881899488,0.9819924924071882,1.0126237996458738,1.0257075425032383,1.0154121619287202,1.0480162041467824,1.0154707511788061,1.0113112934238881,0.9891424549100283,0.982597711628636,0.9779012025919589,0.9999642331020218,0.9964201417500281,1.01848330555191,0.9782663403255917,0.9834393529927535,0.9847414390754248,1.0138283677135644,1.0313830905511447,0.9920562026805395,0.9943420598505087,1.001559039744803,1.043737534511419,0.9955549767463631,1.0040289872543608,1.0220434245274923,1.0087585481764065
1.002610309663094,0.9945396907832635,0.9588797577183282,0.9784213240820296,1.0354186784497479,0.9820927967653648,1.0085350366785772,1.0118023163373324,0.9964444311852398,0.913619943330462,0.9919828505930882,0.9542353290562007,0.9549548256733675,0.9896098301952271,1.0044367741655065,0.971861431048699,0.9717914261889888,0.9954372863148525,1.021301762453941,1.013745113859123,1.0551207095158033,1.0095774182155175,1.0053934641081523,0.992165197601771,0.983882275204286,0.9688493869308289,0.990136593622838,0.9784514107915795,1.0069812684920345,0.9580919100676342,0.9638336299461685,0.9638112659426211,1.0241729662468257,1.0342018716256078,0.990352770485622,0.993856324135437,0.997440310803462,1.0295063124829886,1.0080676930431645,1.0016962086025583,1.0175038518739845,1.005877655431545
0.9999486290411115,1.0222479153494342,1.0058205063169667,0.9921518374912583,1.0667790579099619,1.0276386134212412,1.0129060668271421,1.0196204849632349,0.995935474670835,0.9700093352416029,1.0036364147918357,0.9511496530865268,0.9803935257822013,0.9999489834317574,1.0037943025127258,0.9852451341495032,1.0036553779302184,0.9978891963303059,1.0271760820037126,1.0174243362796769,1.0465546949433364,1.022646420856011,1.0056288632743917,1.009263643721727,1.0009883223040512,0.9870184601580838,0.9971441536286771,0.985031167682061,0.9998469460139081,0.9594491839433179,0.976528350270112,0.9795690947054357,1.0292100567351408,1.0190646265962062,0.9828001686179182,1.0034637388419179,1.0096999949453183,1.0129009219324199,1.0321463663171375,0.9912281253465879,1.0012549339150048,1.0044908392865544
1.0035569086190164,1.0545057127816082,1.0393750538608926,0.9956480990560218,1.0895248012219987,1.0601441680301817,1.0247557770827413,1.0130726783618043,1.0016291221838443,1.0629250725011092,1.010930693604785,1.0362234205860688,1.0005357239551684,1.0085195041334964,1.0225312738242096,0.9966148919649102,1.017418957537828,0.9923902648549242,1.0271508758345118,1.0202131450810206,1.033777041315557,1.0278457812299715,1.009851973965372,1.0105748710872138,1.0056909886208438,0.9937217938306264,0.9921260748670081,1.0058734245066596,1.003705298822565,0.9784227045200498,1.0029011661676697,1.0170474489563337,1.0203085083264778,0.9920666562946528,0.9864230786420572,1.0142672714809806,1.0034071051359943,1.068132010585547,1.0241661416915124,0.9881573397119452,1.0316069933204117,0.9899482484985166
0.9971916847396518,1.0659733683296628,1.0006138707725558,0.9897522355639782,1.0581623094329478,1.0248300056808064,1.014871870181949,0.9975012173124526,0.9989649204774489,1.0655075466296673,1.0075762982927612,1.0889882096650205,0.9950913731470321,1.0099681603043469,1.017152406601725,0.999079124283289,0.9920839019803512,0.9882956310797636,1.0189110147444818,1.0262617389091104,1.027930628487432,1.0189476042926542,1.0095644258121106,0.9844074380893567,0.993382045375147,0.9834799745451844,0.9816496581635176,0.9965265552200859,1.0021343343545819,0.9893138783650661,1.0040770790065785,0.9903706812430361,0.998706506112037,0.992638458681079,0.9836677608667612,1.010160184281289,0.9969875475284455,1.0741898961657066,1.015278834513756,0.9843306284790043,1.0220286477337281,0.9813169879517246
1.0035542251350877,1.0499384189753993,0.9766948054690581,0.9932911375628133,1.043195341322338,1.012336543663002,1.008621269026464,0.9868002589978941,0.9929801760580461,1.0680741691171938,1.0134654054523429,1.0371092709023169,0.9621776232948706,1.0146302270806193,1.0178248490444064,0.9977153876497095,0.994767287694395,0.9885552293733313,1.0173994289329926,1.0321816976869322,1.0251225463124616,1.0200271885807295,1.0098130191613262,0.9868961704514493,0.9927218417621075,0.9812107102812379,0.9854459740323315,0.9873700251260926,1.0063435886228074,0.9552188018139094,1.0054745660157776,0.9987896251354796,0.9867693636839249,0.9907083621362709,0.9715999238500872,1.0059977276191971,0.997795504304111,1.0050457386768485,1.0087510760211384,0.9978894888345835,0.9670582086457473,1.0002822391320432
1.015323650211776,1.0698077157455304,0.9996995897307197,0.9986000213285523,1.0541786436259974,1.016485930960653,1.013603403754218,1.010737819009495,1.0010019860354988,1.1143930672160438,1.017547321169393,1.0233499433665545,0.9735533419201173,1.005513175486136,1.0046678849498665,0.9914587578212155,0.9836345352823559,0.9895016536689188,1.017628729523448,1.0309274913326865,1.0276952177935321,1.0262293912685516,1.0105782630964086,0.9904669217977807,0.9904747060611432,0.9936342919068559,0.9782967360173779,0.9926492790296148,1.0052993951345937,0.9201026100110932,1.000601253775603,0.9911649288115976,1.0191251271953585,0.9967379844633836,0.976242204671898,1.0141557553976337,0.9916700788092986,1.0573492655007575,1.0143516970308823,1.0045822433142055,0.9678138165650382,1.0127342964820023
1.0077381120157411,1.097145269429403,1.0188240959214614,1.0101810241134832,1.1071016137395602,1.041799923385336,1.0287488035485104,1.057166121553973,1.0025965267310084,1.107772857710764,1.0213707825812353,1.099107892938451,1.0433384059427118,0.9988267006240553,0.9951678831871487,1.001925167074209,0.964419555112407,0.9918401046701998,1.0200287193845419,1.0317464443377098,1.0187616217135098,1.029289602212069,1.0213223063369554,0.991901063987616,0.9762980268275634,0.9911081250600176,0.9786278260092688,0.9764689001874167,1.0081695861177045,0.9162155549286852,1.0087107875097767,0.9317756824948193,1.0128071110156698,0.9856426717133985,0.979427407510663,1.0113695363271784,1.0103014644369614,1.048965090336628,1.0124613443317663,0.9906967909687023,0.9752457177288293,1.011821037263216
