cs-11_roi-4,cs-11_roi-5,cs-11_roi-6,cs-11_roi-7,cs-11_roi-8,cs-11_roi-9,cs-11_roi-10,cs-11_roi-11,cs-11_roi-12,cs-11_roi-13,cs-11_roi-14,cs-11_roi-15,cs-11_roi-16,cs-11_roi-17,cs-11_roi-18,cs-11_roi-19,cs-11_roi-20,cs-11_roi-21,cs-12_roi-4,cs-12_roi-5,cs-12_roi-6,cs-12_roi-7,cs-12_roi-8,cs-12_roi-9,cs-12_roi-10,cs-12_roi-11,cs-12_roi-12,cs-12_roi-13,cs-12_roi-14,cs-12_roi-15,cs-12_roi-16,cs-12_roi-17,cs-12_roi-18,cs-12_roi-19,cs-12_roi-20,cs-12_roi-21,cs-12_roi-22,cs-12_roi-23,cs-12_roi-24,cs-12_roi-25,cs-15_roi-4,cs-15_roi-5,cs-15_roi-6,cs-15_roi-7,cs-15_roi-8,cs-15_roi-10,cs-15_roi-11,cs-15_roi-12,cs-15_roi-13,cs-15_roi-14,cs-15_roi-15,cs-15_roi-16,cs-15_roi-17,cs-15_roi-18,cs-15_roi-19,cs-15_roi-20,cs-15_roi-21,cs-15_roi-22,cs-15_roi-23,cs-15_roi-24,cs-15_roi-25,cs-15_roi-26,cs-15_roi-27,cs-15_roi-28,cs-15_roi-29,cs-15_roi-30
1.0599694982683392,1.0164004416186025,1.0197250786898022,1.037019802044453,0.9374152466643267,1.0040242430033346,1.0209633192619307,1.0224080760716925,0.9543677726818321,0.9849477447568195,0.9380251188985596,0.9954260253944045,1.0412178910785779,1.0066777470000658,0.981658609515374,1.0778628196698339,1.0042478243282724,1.0411384248803488,1.0119720110632004,0.9759126635273457,0.9908840590839556,0.998775541288812,0.9863199430703855,0.9923066875207832,0.9897729775315935,1.005682135378141,0.9617555922143901,0.9917216059391449,0.9810751417170942,0.962899658140725,0.9825918643601884,1.0039784105642693,0.9948677441457402,0.9945619067796999,0.9782056243179741,1.0036033546217167,0.9933857388886843,0.9958805952271249,0.9477960155573933,0.9762129361801061,0.9822423196769111,0.9952078362001715,1.0031501397404885,1.0022069554748956,1.0312638576947954,1.0100748572444593,0.997322559135428,1.0069918109053364,1.0073421960012334,1.0089692678938162,1.0128017130488167,1.0182249688921718,1.0045045569621611,0.9813917421341921,1.0109959668213293,1.0134606815695006,1.0280329821903336,1.033005485350652,1.023951710254825,1.008327947476462,1.0093301351086186,1.0039907383816102,1.0037669765041968,1.0020532580666053,0.9879437454405412,1.0217724220246334
1.0533637775642648,1.0432502253099785,1.0460864934757268,1.0503823926821476,0.9566544946019319,1.0255359008095137,1.0428961387838636,1.0445581833029662,0.9893073757255907,1.0315503357954168,1.0294819522752194,1.0057036186042887,1.0419132339247668,1.036734784810409,1.014791146976887,1.0549002838814208,1.0198303311691248,1.0601921157932552,1.0072736288201982,0.9896640430502697,0.9843489865932725,1.0095797630137144,1.0103844867048728,0.9950803304060548,0.9883386567624223,1.0127660183259437,1.0110569298875443,1.0123844309986836,1.006121517978131,0.9663746625270284,1.0094884703022409,1.016790921504331,0.9989734202810071,0.9923439359353671,0.9945890001359814,1.0107215199051698,0.9987445820120446,1.0036111165061632,0.9867977059544991,0.9889465113655491,0.9841889456218617,1.008895761487552,1.001886834379702,0.9962939319444698,1.029747327523629,1.006090860007287,0.9954361491021352,1.0080104781950545,1.0080283985570437,1.0023798179889611,1.0069455986938831,1.0168030783903867,1.0008037027049956,0.9765668720580067,1.0148002714102768,1.0197288903457913,1.0247630179106635,1.0289113658376787,1.0202750463952568,1.0038153859577572,1.0076570493316364,0.9947989788392394,1.0040907990885246,1.0115899712312921,1.023435347196299,1.0151008060209985
1.0412444447047113,1.037411882583467,1.0716055965518578,1.0770479950600644,0.9892387481766507,1.0089613800052881,1.0331979328862892,1.016834065115466,0.9898247382963344,1.0208677323349338,0.9947784724181075,0.9995741442664029,1.0294932326898905,1.028132905790414,1.0046718118054738,1.0311997556026629,1.017103815593668,1.0381202374890561,1.0093672815983221,0.9850307626919356,0.9884594309572288,1.0047159769037433,1.0066796280238444,1.0067502937046398,0.9950542805385741,1.005987443169481,0.9984678399318396,1.0048325824872184,1.00112191635689,0.9946486314033602,0.9936370852412396,1.0052866726380905,0.9948772659090723,0.9891190523330817,0.9953700919579357,1.0061644854488552,1.0033405254338918,0.9975379235437649,1.0006633246816903,1.0074572926751515,0.9844622019376619,1.0016493737769572,1.0034141418494076,0.9748658225697167,1.0217865257685272,1.0001013477809513,0.972937072282248,1.0112792218244366,1.007496849353359,1.0040396308099766,1.0093986810330136,1.0106901834472344,0.9995917346383278,0.9658594328580448,1.0120095478584803,1.0041029062193105,1.0065625703245966,1.006780289338751,1.0148107646866096,0.9993779755621726,0.9923656306118056,0.9810344385997414,0.9995358797910444,0.9947374245659159,1.000234537450483,1.009642971782693
1.030731344086933,1.0704888852677512,1.0899676625110681,1.090109436521013,1.0392372068873972,1.021427688109252,1.030192155463258,1.020153095495033,1.0042476648215788,1.037197506681084,0.9816764389370616,1.0204524407303468,1.020733227168846,1.0203721040193479,1.0560341079437405,1.0135858400619004,1.0414246222514052,1.0253614393709523,1.0047579426083213,1.0043110572962128,1.0004822934763031,0.9902447718840977,0.9965261867571031,0.9919723726721923,0.9941246244865956,0.9988225502825954,0.9395491023150456,0.9750111793511324,0.995914408134482,0.969970355123012,0.9878449480844361,0.9858979302503045,0.9797612784767016,0.997745028502006,0.9871546813581482,0.9944698312642106,1.0004724391173394,0.9828336422652812,0.9754423334539486,0.9708292132418551,1.0149795416418876,1.00357314905033,1.0093341015143542,0.9862009044406768,1.0089491371353425,0.9977271804732346,0.9914981125298065,1.0082267312107427,1.0082586376693885,1.0090625555495687,1.0045278778447093,1.0095742489380908,0.9991915829032922,0.9647517325917327,1.006681791582346,0.996496226653898,1.0160118303759627,1.0052484480921993,1.0135192827808015,1.0079920896939012,0.993692140632321,0.9952247057736993,1.0051285841539803,0.9904333174944088,0.9934341178295552,1.0128393591508067
1.0245932458743268,1.0853469530568005,1.0718549906246608,1.0660309392761194,1.0573711660175076,1.0440482319521736,1.0330118054712856,1.0364357990892918,1.021409846521132,1.0618912559097373,1.0491114251669664,1.0302473023504495,1.0192321730819065,1.026529077975086,1.0733062307517995,1.0066373433615619,1.0408946705408735,1.031068270549069,1.001415001061974,0.989959668186203,1.0013808047503254,1.0029314041466872,0.9885410644583578,0.9803835757924435,0.9999775107027308,1.0023346264701023,0.9702620244434222,0.9873325967854472,0.9916024311908906,0.9717433801942514,1.0193183583650063,0.9813744979385738,0.9809811366212559,1.0102996143334462,1.0058092906758165,0.9898269886528841,0.9949104160158039,0.9914091401981016,0.976936442497982,0.9941199749204714,1.035121878112198,1.0136601238029246,1.009814331871187,0.9983344520711398,1.0032829271147006,0.9980144815191878,1.0033671375324764,1.0027693078114466,1.0033050618745372,1.0041642641572543,0.9976167321772953,1.0074817405056213,0.9956591608457938,0.9919829656302314,1.001514917728188,0.9972413717641945,1.014213854358737,1.005413061345161,1.0090375519956658,1.0032399676402506,0.9929686798838769,0.9920324797361458,0.9961676229686854,0.9933653786568931,0.9974352256832671,1.00387378652932
1.0187007750411754,1.036247453427021,1.0360467716967436,1.0667572209536154,1.0313580916536842,1.012911466129756,1.0239090426437596,1.013317989683776,1.0188902127357264,1.0274806949683695,1.023681790206284,1.0188517906568857,1.010026871629153,1.018068452093912,1.01877221338741,0.99826194538327,0.9997581961305508,1.0108430205074428,1.0032063469656722,0.9833669061001129,1.0011675568151008,1.0186205846074317,0.9967942145501955,0.9986935326504666,1.0185205291500472,1.0059919444811685,1.0263827776647614,1.0024155594011812,1.0120167614565245,1.0187201932134733,1.0203159368236436,1.0034072267279521,0.9991775754962267,1.0078166130763027,1.014996499891177,1.0021877580792824,0.9984878229237423,0.9999873051256792,1.0154603040794192,1.0097526793430267,1.010027282111768,1.0127354962776374,1.007966276092347,0.9859078400615737,0.9998872040264579,1.004745936005289,0.9773932679283831,1.0027845456521265,1.0011580274663578,0.9947427904768422,0.9948694022457201,1.0020705846766835,0.9953070573073324,0.9856573163999369,1.0006303910879335,0.9942218372664077,1.0046315554537628,1.010305748681039,1.0126794893961135,0.993379875887012,0.9863033508057538,0.9876370119313168,0.9940468568849287,0.995917474104633,0.988889687604923,0.9835943327171183
1.0141352194382072,1.0187146551262014,1.0211677584228998,1.060620470203068,1.011158897271208,1.0026525039800864,1.0216771660685289,1.0090335265881225,0.9987013733772562,1.031258364496785,1.004613654102102,1.0182178055408866,1.0066860744884167,1.0136933059087236,1.0229368208132323,0.9896734728571189,1.0014416301367164,1.0078899409497275,1.0036835318880502,0.9962495662498482,1.004377025571147,1.0121774110318607,0.9821523472776604,1.0107341489368953,1.0017329749328336,1.007923352922606,1.0220686565554875,0.9851697203272467,1.0066372214225552,1.0000374435845913,0.9848871211061679,1.0123600021550387,1.004522893213452,0.987110202806823,1.0105569521932485,1.0110717553901967,1.005426765296384,1.0019362672170822,1.0018483799223827,0.9670122201552825,1.000156966563162,1.0100587908371335,1.0101501742183987,1.0051789482373739,1.0049604468236015,1.0119499444689881,0.9982814712667024,1.0073396855999728,1.002490596814602,1.0057485555448766,1.0059859616049494,1.0030145501677918,1.0009670947802278,1.022275783192505,1.0051975104558386,1.0095866484762253,1.0119895693649958,1.024899693806793,1.0253125839407446,1.0040782160039712,1.007102090091926,1.0091011555272333,1.0091381413887426,1.0023086151598615,1.0147868697595717,1.0124407117659782
1.008424945870705,0.9976069371308965,1.0074839330542535,1.0263820531866668,1.0110541045675978,1.0084427957934248,1.0039732256929224,1.0156096141839142,0.9916530002330828,1.0411660188100984,0.9853343296729666,1.0130665605673266,1.0086909100744208,1.0037149534770358,1.0280987902001315,0.9848144835940607,0.9844982174500988,1.0071667830842217,1.0051937111405966,1.0235821172518538,1.007024400997327,1.0023146948733954,0.9752800627909465,1.0090024906089932,0.9964095767834917,1.0126547995856001,1.0453810342273344,0.9702358589067286,0.9968008151778701,1.0089924877383754,0.9917292999646727,1.0201141210961366,1.0012139952632677,0.9894748480568771,1.024067621986692,0.9983712043859924,1.0047804501021738,1.0173999529970712,1.021145716437461,1.0263162113047235,1.0134781190141813,1.0035455941880502,1.0070885659814544,1.0221758551519753,0.9979913231694943,1.013712547316452,1.0072681622941515,1.0067783047330343,1.001633239491765,1.0104512086539867,1.0144464952892527,1.0029842331752956,1.00250045799833,1.0531960912966924,1.002319547625137,1.0202341836771582,1.0090821652739657,1.0103725768413494,1.023315323436157,1.0016306666474646,1.0123213630807189,1.0110145948257805,1.0102109582744936,0.9987437259810086,1.0167030414232614,1.0216052005760774
1.004851693595212,0.9879835024690481,1.0062850838013617,1.0047455787747719,1.0334440148867272,1.0148786330806845,1.008111686807895,1.0216869231359293,1.0979892562408724,1.040297126708963,0.9994397470128813,1.010703799905959,1.0114664725261375,1.0107070992758018,1.0189138011763852,0.9793241719676359,0.9801649117269283,1.0081791621619054,1.001305213656294,1.0142347988332299,1.0101043628788353,1.0055426739175193,1.0029029618539125,1.0069302900303472,1.0091073504276333,1.0056380258975937,1.047268657142452,0.9697046862527804,1.0052487396149943,0.9985644573915353,1.0118712941752694,1.0168585004870145,0.9992873498830204,1.0088215376755145,1.0054125626711956,0.9876861031525092,1.0026074216461718,1.0169623714128264,1.0261552525020046,1.0475934627451873,1.0246249319237482,1.0018011167350007,1.005735075793979,1.0185888361874502,0.9963304368647302,1.0129883072148103,1.0117206429535257,1.0030534927001098,1.0015609486748578,1.0078013735917244,1.0073050087890127,1.002422615095323,0.9991987311210122,1.0235115806404473,0.9973719542409222,1.0146362682705605,1.0039766085343356,1.01140261737877,1.015373602332172,1.0006718220039985,1.0070465242696514,1.0090984056374637,1.0013689090916602,1.0078354124081899,1.007416398035535,1.0076412768907537
1.0011119778438087,0.9853234892268954,0.9988950227044613,0.9934397145113562,1.0440044508073842,1.018227769521269,1.0218494530560527,1.0183470698256518,1.1562611136737084,1.0396702167812988,1.0488888336770514,1.0065900496036493,1.0155079715404274,1.017783283543123,1.021722021595105,0.97577782922319,1.0022924261374533,1.013084874664779,0.9903695599875366,1.0090806309902491,1.0128783667828085,1.0208330557923726,1.0097102235789106,1.0030949029837337,1.0193595262010045,1.0046155789873326,1.0400731503579357,0.9855999676003568,1.005885216847423,0.9961426171758913,1.045809753002874,1.0109767292374081,1.0105084327454819,1.0190702630070538,0.9992221583383482,0.9979756327786379,1.0055060166273002,1.0083832818475817,0.9963487977557907,1.0238785174407274,1.0168830414199939,1.0026710651247155,1.0066933011134171,1.0073865152637662,0.9893511695608898,0.9981758135158038,1.0338976580327754,1.0058421015458259,0.9976435252980477,1.0085117826719905,0.9941009854856033,1.0053045665720197,0.9951148422524473,0.9965861718877657,0.997628569637645,1.0041149994628362,1.0128256759161793,1.0172095410754431,1.0095007956237814,1.0091508466200796,1.0071381775871389,1.0099697467091937,1.000829542197473,1.0114905811771995,0.9971421209331067,1.02111983638244
0.9976336685061963,0.9747678992670207,0.9733798456868858,1.0041998984554854,1.0272594961053796,0.998421034377046,1.0094826193773696,1.0009842737070482,1.0968114462612413,1.0358521302450618,1.0581060062634995,0.9935450481903002,1.0116587856073236,1.0123361125674841,1.012821373914737,0.9687414750701313,1.014713645909449,1.0062883299805419,0.9860939292574974,1.0328047467847354,1.0104918230327125,1.018925063125224,1.0164992205789725,1.0000410091982543,1.0322395799269284,1.0050981800441172,1.0345104102713611,1.0061561040143516,1.0307845406113085,1.033150501937117,1.0539147307214611,1.0251441129126524,1.0073089195564786,1.0163586049585416,0.9950692707793942,0.9954889096401071,1.0117451322397057,1.0039010079454918,1.024507430935135,1.0338453396738028,0.9919667126351072,0.9900815241825754,1.0039805271708608,0.9652409577791274,0.9761239048419148,0.9924952270240158,1.0496419413517937,1.0032729797668798,0.9957032860984834,1.0024817689263679,0.9788950935580918,1.0031680126976215,0.992884435020868,0.9592262266264321,0.9931324799679359,0.9981506720021209,1.0052891846729046,0.9914203609872296,0.9994028548713392,1.0001317895663746,0.9988796797916216,0.9968007445971643,1.0071316330948004,1.0081269057834106,0.972571877834737,0.9990174279009519
