cs-16_roi-4,cs-16_roi-5,cs-16_roi-6,cs-16_roi-7,cs-16_roi-8,cs-16_roi-9,cs-16_roi-11,cs-16_roi-12,cs-18_roi-4,cs-18_roi-5,cs-18_roi-6,cs-18_roi-7,cs-18_roi-8,cs-18_roi-9,cs-18_roi-10,cs-18_roi-11,cs-18_roi-12,cs-19_roi-4,cs-19_roi-5,cs-19_roi-6,cs-19_roi-7,cs-19_roi-8,cs-19_roi-9,cs-19_roi-10,cs-19_roi-11,cs-19_roi-12,cs-19_roi-13,cs-19_roi-14,cs-19_roi-15,cs-19_roi-16,cs-19_roi-18
1.0269678145195236,1.020402404431596,1.0233511241272182,1.0061518935460063,1.0177303621131044,1.0140108210338756,1.0193627975542872,1.0359070290616448,1.0240573367902122,1.0161472427318803,1.0300330284258183,0.9932958513207757,1.039984776635025,1.000400309030875,1.0127678829142641,1.026200770396798,1.0605914603979467,0.972734894734957,0.9759335299442046,0.9733610574677893,0.9410061418340386,0.9686415191855176,0.9842284281084841,0.9941697064533705,0.9764749548043947,1.0012243835645593,1.0178039532283465,0.9556751270380919,0.9956003154163823,0.9806228735481567,0.9712074621554023
1.0200878370422248,1.0168026448405063,1.0152216640541296,1.0165188887843049,1.009525837845018,1.0098148881036397,1.0155361610777303,1.0229545179581376,1.0226475793926249,1.0232805045370919,1.017211972621358,1.0182049059934666,1.0422015584488131,1.004604146657202,1.0095158920696057,1.0141952477885299,1.0511397762542096,0.9750023200768425,0.9923903624937475,0.9778332349968291,0.9707064302524522,0.9860425406898421,0.9856486693604235,1.0199374915497825,0.9761088018024845,1.0090239956213827,1.0310378798109952,0.9808276187028515,0.9879615145658219,0.965030489513284,0.9461757977578935
1.0284493036115767,1.024420434764339,1.0174973892596848,1.0435639836036574,1.0221525803973408,1.0172829487826665,1.0098669554677795,1.0140652645106292,1.0258737653701846,1.0386091857833772,1.0120384190379423,1.0229662035029912,1.02503184201066,1.02061293589651,1.0128286551385182,1.0076921357929327,1.031172947029831,0.9791023465399346,0.9897724491754858,0.9783072723691197,0.9902869178605235,0.9917475638790467,0.9993124824134988,0.9820569000227154,0.9737270238777275,0.9943646862420737,1.0766405823519767,0.9861059790259583,0.9893622914065606,0.9540750143822994,0.9456262613314802
1.0232743240807125,1.0225368521124165,1.0168796751125522,1.0417704201719005,1.0339830687320177,1.019671726582042,1.00541188622205,1.0317979720012573,1.0285011449872614,1.0236860139766286,1.0300135979993748,1.0199337217972417,1.0319433533238822,1.0300017749694015,1.01155300186834,1.0329949142702273,1.01932972800088,0.9753927133926487,0.9881144020742104,0.9831438860916717,0.9782971918380954,0.9666881294597591,1.0423053857381033,0.9380157518291127,0.9624447474530466,0.9964471078671465,1.036069696026373,0.9757719891831094,0.9945842450037815,0.9564480336196615,0.9581491070977235
1.0081935309453443,1.0100141311440833,1.0060024477968383,1.0191472266762378,1.017958487401587,0.999554459494121,1.00036538454679,1.0056633724530915,1.0173411691447258,0.9942281879534637,1.0239724835965132,1.0150828696163907,1.0243052660828798,1.0048612115266526,1.003657505455357,1.0367624837746492,1.0062179517817695,0.9727740097245838,0.9762237535020901,0.9772297964714808,0.9625528377214768,0.9441410931776443,1.0099379896921001,0.9462135724153783,0.9603155171144243,0.9727121024321657,0.9220797720131751,0.9604887216139142,0.9750793873727,0.9622948248670335,0.9620879118674788
1.019549479455009,1.0077445413456347,1.0038149835549035,1.0075987968056739,1.0120706390553529,0.9982025128810045,1.0016133512308945,0.99612655049662,0.9996836869478627,1.0032083685804016,1.0067813477622436,1.0046428592090304,1.009380277672583,0.9769970282780825,1.0005343075630473,1.0066583579375978,1.0034034367514897,0.9876659573359308,1.001011553079637,0.9827372678336198,0.9619557375464202,0.9652282436091769,1.0126292840694675,0.9778263072381562,0.9960199650780359,0.9740598065330829,0.9607759349120597,1.0027372384431128,0.979366339385298,0.9944668604349577,0.9793307859548738
1.0607326909856483,1.0106541798947857,1.0043358458904492,1.026046354273766,1.0221874385520284,1.0049944751227795,1.0062420415128461,1.0220194064081864,0.9948810720393119,0.9967065267642584,0.9983399071870269,0.9855537166654436,1.0015022808252174,0.9620974612734128,0.9975046255709926,0.9865110009861149,1.004503133150424,0.9826213059688199,0.9918192514544976,0.9778468368060367,0.9430970437189702,0.9482359827144893,1.0339093623622633,1.0290353508297652,1.0090371122259123,1.0000380073720354,0.9771078872002836,1.0052830737296212,0.972205397026157,0.998538812389334,0.9792447263775025
1.065043743470681,1.008983211709962,1.00241882634489,1.0460343549621682,1.009176884505401,0.9911452979375427,0.998918862329048,1.0096208753984452,0.9971167933532623,1.0206794253176206,1.0139809610948947,1.0069640258720884,0.9975487271400528,1.0130135364197932,1.0037877631095173,1.0108490406182498,1.002286393792268,0.9944753866865368,0.9896993981138335,0.9739218272348589,0.9611371818271778,0.9596611821312763,1.0223648600596498,1.0675197134048078,1.014704960625325,1.0130593195253748,0.9841272275616321,1.006077604636317,0.9901238519526523,1.0107982871752843,0.9880701987802871
1.0300934465341778,0.9976621427109836,0.9953030033174624,1.0338524228304138,0.9996782513611653,0.989877560987928,0.9911894797967461,0.9859056551750611,1.003661432135445,1.0340625684435427,1.025630183380543,1.0210513914876975,0.9936545258162054,1.0314864497928742,0.9993690427659299,1.0286059275070225,0.9942031813162717,1.0074403061992343,1.0139025887510995,0.987386177287697,0.9933657163396481,1.0047698854154352,1.011389964610153,1.0695777821524208,1.018908361009032,1.0074583615184665,1.0126378341826234,1.0021926359960853,1.025424743033501,1.0233143595463967,1.0102400882443647
1.01194962319192,0.9911447456892017,0.9895026396684551,1.00469174748003,0.9927973572145511,0.9848508034828789,0.9855621423379531,0.9784887951713764,1.0013764917614776,0.9996788960688319,1.0063850701006145,1.0102033077607415,0.9889907048848265,0.9937842622235885,0.9888092075557595,1.0096754426130259,0.9963981572987193,1.015837354591987,1.0128154080757164,0.9960309762310701,1.0213078885197533,1.0397769674304904,1.0166683308535824,1.0541680714285184,1.0355860542243804,1.0014977863734047,0.9795321672669043,1.0224937018283593,1.001322163573368,1.0238877174643195,1.0179256875624447
0.9993301849131919,0.9869318915558063,0.9854311346643646,0.9926249078627153,0.9847985748502596,0.9852564652753549,0.9905539957345814,0.9821982903644358,0.9878185687240146,0.9724816551722335,0.9565102636367172,1.0043969628804443,0.9700994730798566,1.0040737437441412,0.9776531223004739,0.9728805079757653,0.9974970583964498,1.0312728776975462,1.0167331390262375,1.000730258487047,1.046395531133991,1.047896454048881,1.0199031706702528,1.0407820899918347,1.0368502680825065,1.0009571482241484,0.9370447892670165,1.0360324161274888,0.9864743653009981,1.0225496923023933,1.0162857886815386
0.9866992446289155,0.9826665023349332,0.9844548684049549,0.9878439159274289,0.9879281896262166,0.9832054793983591,0.9943940750837525,0.9836108492861466,0.979582337526118,0.9807008249139822,0.9378886797457106,1.0023558789304337,0.9500538950607965,0.9974436436533591,0.9769695175833665,0.9569956579608067,0.9835233279154547,1.0176402351148595,1.0244658870984733,1.0130415410319582,1.0382113432142897,1.0514791407103026,0.9882631853261846,1.0533411082559538,1.0283245731592783,1.0128608056808113,0.9769854487644997,1.0240024359345743,1.0030934571081997,1.0165198417546328,1.0342140061700251
0.9787273812200296,0.98339956668293,0.9870961638693566,0.9703867909589291,0.9985818903395105,0.9793518034607548,0.9850375919893947,0.9751195797374597,0.9723135714148028,0.9809900629611753,0.9617494945954118,0.9942948588903842,0.9712087922541565,0.9966253527496021,0.9806064885878516,0.9563942077069509,0.9738659420996868,1.0131924772101155,1.0171070883009583,1.019801594411296,1.0629999531284855,1.0646049045124808,1.0031387712442212,1.0413856024162602,1.0316552904393408,1.0155541541171285,1.0102579289715365,1.0337434293889725,1.0145755185906524,1.0324456532169275,1.0348162259057179
0.9698160750355826,0.9883705178857007,0.9852244777512891,0.9672962815756411,0.9972363088936786,0.999240916942114,0.9881005168620411,1.0045557822537792,0.9709044307595979,0.9610704174564068,0.9666489918360783,0.9810257524731555,0.9731533722747316,0.9950147824221576,0.9797862591740144,0.9566622544205575,0.9676394547571323,1.027979747612431,1.0101214335925266,1.020519508815065,1.0580791311747648,1.0428553846532849,1.0105774370609082,0.9946623555822345,1.0195290295003492,0.9924646423970857,1.0187895059290155,1.0506762708317072,1.024782631423571,1.03927224331691,1.0258467201870924
0.9541711570317124,0.9850120660640068,0.9791535800792958,0.9677444230737998,0.9705995860612971,0.9890891787085752,0.9931584058691787,0.9914605072055712,0.9638702140202463,0.969274107749426,0.9650279827101199,0.9740814519714753,0.9715304334369137,0.9826668560988848,0.9708193336864002,0.9572252121685231,0.9587706798029607,1.0281169798393335,1.0150417667522458,1.017835040830589,1.0204309928039579,1.0254200874520496,0.9812522468761159,0.9794999177091123,1.010126920656858,0.9859297207533115,1.036360933969498,1.0301572508880759,1.0254237719525219,1.0186505939082566,1.0426965372208508
0.9418823451735235,0.9751949999361068,0.9736426082850477,0.964827589276378,0.9588900363590689,0.9732449408039113,0.9910275043992891,0.9744792903475097,0.9645221766869677,0.9778651513070477,0.9841698194070055,0.986386699883506,0.9817503255754839,1.000221801416591,0.9727705091118695,0.9686712292065032,0.9506548967286641,1.0306369310072228,1.0194134219561588,1.0259155408951222,1.0326843374949217,1.048924388350982,1.0005964368601177,0.9666210395842054,1.026471382252061,0.9881056778359821,0.9907098504762443,0.9955635171470583,1.0158827609116055,1.0147493687312605,1.0472693253474035
0.944932332583181,0.9653626327728504,0.9705210040018369,0.9503639091098841,0.9593182571387142,0.972318317248188,0.9806650596773754,0.9820048502513397,0.9675255782145246,0.9505554112390447,0.9713132437346367,1.002494157724329,0.9603464194935681,0.9819437540897019,0.9674864314176176,0.9749849653510485,0.948640598766529,1.0290759334509954,0.998334677749703,1.0291027534201758,1.0408852859112567,1.0422171637482796,0.9965821285373627,0.9682967190435678,1.0355122168538233,0.9892596756854153,0.9536077966716473,1.021810046077706,0.9920202655365578,1.0313432722755214,1.03030698606734
0.9413144785940877,0.9577588685302121,0.9670709304035512,0.9500824521848543,0.9606660598536771,0.9642736673875477,0.9770097764723339,0.9588904493804172,0.9577043005230891,0.9453468472838971,0.9652455032213274,1.0066785431143277,0.9517174622805586,0.984657649409448,0.9551837318616028,0.9738426240454864,0.9519296261039956,1.0296800486173079,1.009181598491689,1.0245549951480142,1.025812556320817,1.0458273765916297,0.9998584771443076,0.9836064573970038,1.0224476760355654,0.9822747225163488,0.9746677366423666,1.0342261667006587,1.0028300461640542,1.0226862803657752,1.0291937782189702
0.9367378066789122,0.9611957408660503,0.9695385464562732,0.9557601532234564,0.9613322191192888,0.9725203525467156,0.9853907787584173,0.9606197581990296,0.9466583991932361,0.9392296207010878,0.9625890499608085,0.9698232749457426,0.9497639343952828,0.9751176453713272,0.9543470553045301,0.9528463638895303,0.9585210359959263,1.0348429052051473,1.0561266595612835,1.0288273705373558,1.0404954621995177,1.045865825032543,1.0540868865298538,1.010354224600367,1.0237530518703912,1.0034584180299624,1.0816602648553741,1.045172040858883,1.0248387748437988,1.023659629436146,1.046278918067986
0.933389889481837,0.9642181924225091,0.9687942726789552,0.9476811702775224,0.9639395679835743,0.9746199618161813,0.9816995381429594,0.9637155789968853,0.9358503905671642,0.9266530370208492,0.9421707084793027,0.946041455058672,0.9398100215494759,0.9398678801503273,0.9530471537488625,0.9394323870943548,0.9755887319974348,1.0230749709894253,1.0370558173149924,1.019362377763726,1.04876889976381,1.0259261443804624,1.0050253790232684,0.9772698930359783,1.0163777194016042,1.0134608120310542,1.0510760967885941,1.0317308247066552,0.999050246421052,1.0145991646286425,1.0361815512485837
0.9337620768753384,0.9673722965878431,0.9678706601679742,0.9602648626419523,0.9733570657811671,0.9772140906978366,0.9815056600256217,0.9838354869722419,0.9432685060309296,0.9430683082420449,0.952645064519082,0.9602556273157475,0.9307443794891558,0.9930048894623466,0.9671048540943226,0.9491833721666001,0.9775274737282885,1.027623257042384,1.0509888889075223,1.024646064317777,1.0807168081930798,1.0741726176731101,0.9647419025918954,0.9707991892597923,1.0198513556565478,1.0143623139306124,0.9601455060958776,1.0281062243551122,1.0049717518150318,1.0165494255206151,1.0393776097505505
0.942302318690146,0.9661429165321744,0.9688885911630211,0.9686915422909032,0.9718061380202595,0.9923866560797697,0.9873092525232813,0.9904391736849819,0.9586887204149099,0.9654081626626807,0.963207019792615,0.9566261044564954,0.924696849055358,0.9960282708355198,0.9770826464469112,0.9471075828761932,0.9628274728662681,1.0362063580570893,1.0471268754442646,1.0226196675891555,1.09764767078904,1.0665538139067083,0.9702939097128365,0.9879659596538005,1.0247013352579397,1.024079438531744,0.9388593875778962,1.0402482592299511,1.004490481094453,1.0348590204484662,1.0678679336653174
0.9399134342037899,0.9618245891420274,0.9665742569070854,0.9598705597539141,0.9639859672660103,0.9791737960093629,0.983803355589795,0.9586288048204079,0.9683421975552055,0.9798187627234167,0.9629420605985665,0.9627760385977217,0.9208828586547758,0.9918618388239654,0.9762118233163243,0.9257783829439581,0.9555318596846043,1.033503303387031,1.0241558226792702,1.018087915098302,1.1076705151192858,1.0598978461538446,0.9579077153940813,0.9499299066365859,1.0121122070709814,1.0269102902951148,0.9640180213955095,1.0612624576023906,0.9961486773747373,1.0281949216912967,1.070250870826762
0.9315895703620272,0.9563668342072796,0.9625605923495165,0.941387390341287,0.9513984716712736,0.9670968195041457,0.9801152128379446,0.9500200150746286,0.9819761188081045,0.9785524073470618,0.9657429577722801,1.000966465571377,0.9249789255095722,1.009983806001991,0.9732165357150109,0.923594784346272,0.9512954963348323,1.0044285578750638,1.0297564187947519,1.008605643532628,1.1096510670915352,1.0254907629408707,0.9358061175751726,0.8721953396798446,0.9723622829609639,1.0199581296922804,0.983080299342783,1.0387849573692935,0.9564685158536804,0.9594780949259232,1.0583255357617753
0.9358376870122826,0.9531800095555578,0.9566112545010299,0.9551565930838618,0.9551761470041973,0.9700225477159115,0.9815066235224449,0.9520534850278551,0.9778703533399354,0.9471996491961195,0.9493703420183379,0.9964204981594241,0.9394371789121302,0.9785606479499234,0.9622728274219671,0.9252656369090535,0.9402346239833067,0.9987967493318419,1.0132531776552067,1.0086223153158955,1.1110405347098415,1.0136133518235653,0.9729138722222547,0.8685558741252095,0.9630324945625964,1.0114890964703822,0.9803373830939636,1.0312045999266453,0.9486000648096454,0.9488260594330434,1.0547868884277463
0.9369051230492319,0.9511626307214148,0.9561581261866632,0.9766005587144412,0.9650587820105734,0.9752165535881119,0.9835682302279998,0.9399269224294307,0.9455500920459985,0.9294679659996442,0.9316659090929753,0.963603557486788,0.9270609372541329,0.9825032921906693,0.9526212507445054,0.9015676521131333,0.9246139297259252,1.034223276830578,1.0311081488175817,1.0363036213084231,1.1220890166811748,1.0699977321650165,1.016169894962835,0.97963494793873,1.0189753107181498,1.015550613686063,1.0184965078041246,1.0562945195161726,1.0121869970224562,0.999547779412315,1.0611748409615607
0.9338096574324459,0.9404148754177133,0.9556013403997171,0.9641928892698932,0.9498615314358742,0.966132516342676,0.9841264671904966,0.9361869778309143,0.9296454495424304,0.923808014157397,0.9187740859701092,0.9449502658110782,0.9087613594471186,0.967169763244526,0.935433212610446,0.911657511038796,0.9196273453717447,1.0541631888815233,1.0550684112103828,1.0487668415656373,1.123742641698262,1.0920644560143957,0.9980710641282555,1.0025953456521877,1.041712014105525,1.0167708683618042,1.034816129201528,1.0666355815280668,1.021682621232438,1.0250877965815648,1.0695001270926692
0.9385141721244175,0.9357690646123666,0.95080546556254,0.961842221370655,0.9476874438218007,0.9551688920347783,0.9857271416238063,0.9475458394537619,0.9306950110104988,0.9136573906227703,0.907481739198186,0.9421120925566923,0.8997601629714649,0.964912869656655,0.9270376168357436,0.9040107332757552,0.9166319015056552,1.0632076363429976,1.069174308935658,1.0433410427687213,1.1273505481055963,1.1043467335671715,0.989989456426257,0.9862847628920144,1.0311073113750104,1.031577814302081,1.0241503847584548,1.0919391399038632,1.0102534642416616,1.0574692420228882,1.0790376081328814
0.9369378479738337,0.9411746144444254,0.9485884136600377,0.9524896788167729,0.9492377942580325,0.9589269990164125,0.9910516639760357,0.9569052939184529,0.9343147151912035,0.9298384033016012,0.921880256575269,0.9461699026680624,0.9216489079164676,0.9835347801944487,0.937631567417261,0.9004115977264043,0.9090990847018804,1.0582197329225471,1.067540583876536,1.038645776318254,1.1192645362914202,1.0915912180947962,0.9854632825481786,1.017293784138715,1.0594112131092068,1.0310355533108857,1.0147839189644208,1.0851619972047812,1.0262591376408758,1.0429729521653157,1.0783246182273836
0.936304252550249,0.9472164126814292,0.9505112646385395,0.9305875777823698,0.9424259573654838,0.9579125191056145,0.9857985665104451,0.9529507132552618,0.9406938511164961,0.9277971399203447,0.9156818946407808,0.9399587429326843,0.9267084299083679,0.9761912657985315,0.943370489927604,0.9225061344481214,0.9122444123039191,1.0396458037462752,1.0291202541917133,1.02602319840385,1.0793734917994415,1.0359844306294497,0.9498366917525058,0.974005029327113,1.0567590944729275,0.9892502205970398,0.953947391520849,1.045150028628837,1.012392181951169,1.0117360907455495,1.0678822975357192
0.9336674023425807,0.9453092769984857,0.9463238694407268,0.9322089341834753,0.9504123389139515,0.9547253564145622,0.9739919922444631,0.9351053494201365,0.944501339230114,0.9304891619790282,0.9265212257082291,0.9604822969539704,0.9197101335329703,1.0103186656969618,0.9432386103607046,0.9371766755669134,0.916705887022702,1.0364489799580134,1.0237650086724273,1.0215923564648337,1.0777577799236313,0.9934421970483441,0.9622422549150657,0.9526193904161921,1.023844395380441,0.9808339754377331,0.9441338347498582,1.0469566847123135,0.9851077944142127,0.9950854885890128,1.05884105138745
0.9227323423890718,0.9386693150174705,0.9413686168375875,0.9330124659797837,0.9394561664962299,0.951344238874196,0.9668260285776515,0.9307752100313417,0.9346951759830997,0.946082497944283,0.9238895298366407,0.9461223468918724,0.9295853192955608,0.9933087408502883,0.9382033687629572,0.9305353291100054,0.912476750884466,1.0435131342912605,1.0427614918550772,1.0354135682973142,1.1281271352419653,1.056963130341686,1.0103340667108311,0.9823854381404409,1.0317312187071195,1.0073095497919735,0.9993452733484702,1.0802764739881996,1.012080064573113,1.0157396812471557,1.0596137697386603
0.9219290943906853,0.9376319363512825,0.9390297430818713,0.9299517832682134,0.9337424415739353,0.9478903461609531,0.9598461198462879,0.9326649258875339,0.925235360206802,0.9308132799387369,0.8964635185326486,0.9417522498554669,0.9354491488210368,0.9729377843919449,0.9257235230935834,0.8878449510776468,0.9738740944285171,1.0552708226869403,1.0657923016251627,1.041778017290132,1.1588262594715755,1.118916881969263,1.0436612874614077,1.0014055049015085,1.0500066033886488,1.0338740085242364,1.0619239527147502,1.081425385108495,1.0523267368090168,1.0550073175260155,1.0857322792839366
0.9398950841763747,0.9541373784416106,0.9524588019613077,0.9335735102216384,0.9507897081523181,0.9604618314416843,0.9611697674171626,0.9264804305482752,0.9182430925895843,0.9071261676912646,0.8992170759905365,0.949102131099999,0.9142195666542523,0.9702450657362834,0.9160965847287209,0.8786149216899455,1.0694266309638671,1.0628987838731587,1.0614286609061554,1.0356911502285546,1.156011588461774,1.1092654005375169,1.0318157120841773,1.029022161028659,1.0639537898208524,1.0430490221959752,1.0411306898995558,1.093089858540922,1.0466780513868736,1.0483043495101405,1.0862168810193005
0.9646166893835844,1.0067649530646607,1.1091247181940225,0.9492231910820461,0.990140272809313,1.0632378633645627,1.0531215409619588,0.9594840357062016,0.908282729237771,0.9051708576073808,0.8974502880028167,0.9615255523385191,0.8826033234276619,0.9764990662573645,0.910903537561967,0.8926251233071201,1.1058358138892144,1.0657772924212947,1.0520575639028378,1.0334182066389304,1.123619309883053,1.1062443977186425,1.0053098682431103,0.9901252651536926,1.0543110638047966,1.0389476682310466,1.0097139702867608,1.0869287028740093,1.0278149916318693,1.037242814480013,1.061934205648641
0.9704682753940631,1.0357761221164632,1.2799787533568299,0.9609039854364081,1.0386288148593188,1.181405442435622,1.1829504592986042,1.104205378565183,0.9092624094218246,0.9004411237842509,0.8864884838479319,0.9669050122213064,0.8632320303068101,0.9948949874183954,0.906524367167482,0.885365912936189,1.109813834219805,1.0702552164907122,1.0513557342026172,1.0427357494512077,1.1162063966208753,1.0964250257288337,0.9967617553707013,0.9537642306689855,1.0312861445845423,1.0274783614385963,1.0631435470697288,1.0723549608448533,1.0173721391807626,1.042493320114099,1.067766421088909
0.9595671370063908,1.0158930640689148,1.2985292252937055,0.9584160910019016,1.0465660995478077,1.1920690618955894,1.2087763386188162,1.2400392721030606,0.9388242333425189,0.8770025830070768,0.9587330358970065,0.9731904599883348,0.8529449359273192,0.9548241214462243,0.9088846252281325,0.8839523337843067,1.1057296820106661,1.0629800534089306,1.0524480143870487,1.0523863646550267,1.1272473812629034,1.0683432188556465,0.9644685425276787,0.9768659517851375,1.0200142406500068,1.0231518445166363,1.0203855723838884,1.0637615142164836,1.0068383278154147,1.0247897350324178,1.07615937262489
0.9714537144666381,1.0470770333916706,1.292687170786,0.9851508849963347,1.0713783008133204,1.1674662121631305,1.182463214892203,1.2379213701447047,0.987846822218736,0.8720509552916377,1.0730337670033498,1.0384027671360325,0.8734238911642105,0.9852042821236481,0.9313676624155834,0.8894032798840565,1.1003580148033572,1.0522747706502658,1.0444479412852266,1.0461427437865722,1.1152831626212962,1.0466415027410223,0.9372770019846652,0.9838839317313641,1.010526774002244,1.0205627087458689,0.9379370379065373,1.0274205716100735,1.0138293429551928,1.0075720597094948,1.07870759689503
