cs-1_roi-4,cs-1_roi-5,cs-1_roi-6,cs-1_roi-7,cs-1_roi-8,cs-1_roi-9,cs-1_roi-10,cs-1_roi-11,cs-1_roi-12,cs-1_roi-13,cs-1_roi-14,cs-1_roi-15,cs-1_roi-16,cs-1_roi-17,cs-1_roi-18,cs-1_roi-19,cs-1_roi-20,cs-1_roi-21,cs-1_roi-22,cs-1_roi-23,cs-1_roi-24,cs-1_roi-25,cs-1_roi-26,cs-1_roi-27,cs-1_roi-28,cs-1_roi-29,cs-1_roi-30,cs-1_roi-31,cs-1_roi-32,cs-1_roi-33,cs-1_roi-34,cs-1_roi-35,cs-1_roi-36,cs-1_roi-37,cs-1_roi-38,cs-1_roi-39,cs-1_roi-40,cs-1_roi-41,cs-1_roi-42,cs-2_roi-4,cs-2_roi-5,cs-2_roi-6,cs-2_roi-7,cs-2_roi-8,cs-2_roi-9,cs-2_roi-10,cs-2_roi-11,cs-2_roi-12,cs-2_roi-13,cs-2_roi-14,cs-2_roi-15,cs-2_roi-16,cs-2_roi-17,cs-2_roi-18,cs-2_roi-19,cs-2_roi-20,cs-3_roi-4,cs-3_roi-5,cs-3_roi-6,cs-3_roi-7,cs-3_roi-8,cs-3_roi-9,cs-3_roi-11,cs-3_roi-12,cs-3_roi-13,cs-3_roi-14,cs-3_roi-15,cs-3_roi-16,cs-3_roi-17,cs-3_roi-18,cs-3_roi-19
1.0154508666703548,1.0332378507660207,1.048793585594793,1.0259891937094259,1.0345431699357022,0.9993138431735834,1.0518064310957418,1.0227465602006756,1.0263662236099231,0.9696279520077351,1.0484375677281268,1.0306564077555436,1.085515913480263,1.0162344468858477,0.9876056951455429,1.034845914351561,1.0692252098815134,1.0083173615271102,1.1259471474607257,0.9908181669311672,0.9615672942762196,1.0366531684325166,0.9951047627905247,0.9659249801982562,0.9989720962008459,1.0141910895621589,0.9738403666168838,1.0291710971722519,1.013816075559232,1.0417442221289068,0.9674844055931026,0.9857507354585504,0.964067104164057,0.9717274386438012,0.9490604315294938,1.0202901366952282,1.026054650345828,0.990330034701647,1.0064480341312978,1.0084061270019113,0.9633740153951823,1.0553509032103916,1.0667513587347885,1.0008013001159513,1.0065408346779998,0.9706362316251651,1.0313264331735394,1.0084406062219595,0.9771925972623001,1.0788745466308605,0.9987670272243062,0.9780427712431514,0.9986980773372995,0.9865318140552977,0.9182557429189135,0.9430878535643553,1.271003453656372,1.0951740228638107,1.1813829052357787,1.0037515369429315,0.9968880919089191,1.1121369652109387,1.0606701815931425,0.9507182617129166,0.9874996940846258,1.0175335691000775,1.014245545917896,0.9543155430808583,0.9879877995365395,1.0319954128376678,1.006136341052374
1.0078727439335,1.0182215674272768,1.037830625366854,1.0024496174032567,1.0239249382497184,0.9840985411893433,1.0218596806614106,1.0207105952428444,0.9871123167228228,0.9710937194744,1.0090366074346422,1.0004108032045036,1.060147494153583,1.0185626479246075,0.9694089215899616,1.0325129030938804,1.0499765451406888,0.9899242031730632,1.0751744404363186,0.9885932850338996,0.9693602100261245,0.9942966899462791,0.996020397026604,0.9619675749296599,0.9944112948013135,1.0098591824568,0.9684552946449023,1.0272572867855356,1.0140248289126235,1.0335827643375692,0.9635170760534109,0.982651731509858,0.9500933693173966,0.966965925532895,0.9783724632745119,1.0120332784230346,1.019479655330531,0.9773751846460985,0.9808817409682234,1.0011085930283745,0.9537137431463316,1.0478788241987274,1.0653478379334114,1.0421556774281682,0.9989287831846063,0.971651793830477,1.1744821681097315,1.141595667348465,1.0580326615115152,1.0666308323508762,0.998975563521964,0.9767872550009972,0.9940157489289198,1.0624943626896732,0.9295483677093535,0.9413004783141343,1.1044222597491629,1.0055518295864012,1.0945163717146766,0.9499692035700544,0.97205816246958,1.0486037299208057,1.0499841056764547,0.9453979671650401,0.9894521947638355,1.0107110697705353,1.0129982312474959,0.9613941750169723,0.9680258533196462,1.0283066541430899,0.9994803896610334
1.0072366866068747,1.011893861188259,1.0111200406154088,0.9816938860521326,1.0245566535242263,0.9673138139821968,0.990402678794052,1.0087503133443434,0.9721003324296952,0.9858334957717856,0.9760445927998405,0.9788786706972503,1.0402886681978698,1.0110339923586626,0.9575882863414962,1.0233904722489426,1.034605826723773,0.9776085549000794,1.0273205068563913,0.9822761215298916,0.9463062063101392,0.9404325324612605,0.9920064368734982,0.9535745558370955,0.9922969369162927,1.0034904101416804,0.9580183864961376,1.0203473731259227,1.0043930545845325,1.0279626452037764,0.9623113897850173,0.9823010304234078,0.9502950472428596,0.9689614066289054,1.002249066695515,0.9971793712505097,1.0116519965883368,0.9608157579625495,0.971257390027698,0.9899131979366841,0.95430437521116,1.0321748936765205,1.0585937070215656,1.0298384784670749,0.9769695785566711,0.9724022767820368,1.1612144254815249,1.1366227466126908,1.061665355115652,1.02385740179385,1.0010125231881246,0.9793893174017605,0.9899131714391977,1.0608519268138619,0.9393161240188531,0.9467236778127702,0.9753099779412561,0.9311524103841871,1.0006949781531775,0.9337156850347433,0.9601589948031067,1.0037117468506374,1.0446635089179392,0.9581764275392793,0.9967756877650349,1.006000321454251,1.0146538995416992,0.9645906872479756,0.9617457821426338,1.035971289972737,0.9990925673769736
1.0071287554533304,1.0195848630370221,1.0123551665225905,1.0151028818444041,1.056003005121194,0.9819086717673517,1.0150165196741348,1.003182202774616,1.0209496414744674,0.9950804675944612,0.9926669890103036,0.9895583209378745,1.044350370405979,1.0078492927231142,0.9757952625892083,1.0247834032812646,1.031474220015628,1.0065725101632972,1.0602917750065035,0.9819881259898673,0.9672538829964844,0.9642836131971608,1.007072658338817,0.9586876479412385,1.0019359351876367,1.0091583189319693,0.9779782710269798,1.031556277465297,1.0011102737619757,1.0367387504198662,0.9714672780496981,0.9875431338288553,0.9993763024432374,1.0052320050800894,1.0271985588603585,1.008481952461163,1.01303832111995,0.9788248074186522,1.0012446948263365,0.9874206429893332,0.9606896985345403,1.0169697074454633,1.0506216764683318,0.9807950812265871,0.9694664712743618,0.9748523743796829,0.9831986332830412,1.0001224987239175,0.9801058218466184,1.0161291218364183,0.9940497544494519,0.9819989275831704,0.9952966338647803,0.980151968444516,0.9325617338503333,0.9507713416933388,0.9666236336001127,0.9361683900339831,0.9982935502032125,0.9529973058325543,0.9489782790655711,0.992816958873609,1.0419415621083257,0.9642110940096844,0.9989612959053465,1.0079078933784296,1.008457043395206,0.9513739328372283,0.9685584369186182,1.0318995100247492,0.9999331019723421
1.0075152951068675,1.009786104300437,1.0245492555182731,1.0247810314748012,1.0249892086153432,0.9762330462174111,1.0315291825600224,1.004691808778518,1.0021148743605506,1.0053170527780502,1.0234432474613682,0.9838629923185258,1.023691350620925,1.0045156553560408,0.9701242282780266,1.0261081140852988,1.0102270521128964,1.0099785220999162,1.0622155361191379,0.9910343667950684,1.0106185628939557,1.0034783810542778,1.0131734977680293,0.9708161623307049,1.0000038924575294,1.0224267905297664,0.9868229741534081,1.0269685780178832,1.0133150961948059,1.0355547304627948,0.9764182521877289,0.9878369064685435,1.004072296957084,0.9986213348426041,1.034173148496154,0.9880078549058349,1.0074205728456258,0.9648896551267835,1.0023803549172092,0.9928730653539908,0.9541217218097351,1.000846446713708,1.0396727287778618,0.9897044816690392,0.9945986899410328,0.9772944347151155,0.9609845124332954,0.9943355432632823,0.9775694746579318,1.0240751200866933,0.9942267605561922,0.9794179474224025,0.9964283898608148,0.977810614839874,0.9415002767320619,0.9534390482396568,0.9607028465184553,0.947799053336477,1.0106844407133517,1.0353935813196116,0.9684472880009336,0.9926608590677954,1.0352559735900602,0.9693572412569057,0.990354661192911,1.014411066856487,1.0115841881970895,0.963525719151068,1.01694807072866,1.0347376870119644,1.0006952167183354
1.0084612827547417,0.9949930305703446,1.0075040681982101,1.0010875472457412,0.9902827480033292,0.9601595153555805,0.9976330231672073,1.0020178200522394,0.9698616461211452,0.9823669198136415,1.0113209233133647,0.9650769211353607,1.0136229392743972,0.9903504501940965,0.9542212198113265,1.012706066673474,0.9882454673084787,0.9836792096201001,1.0006443152798288,0.9849790873889116,0.94590613461449,0.9721928976134611,0.9853820633206979,0.9640416704100778,0.9793392111040874,1.010110482712303,0.9632212212321402,0.9844419562596775,1.009311161043846,1.0233830584801427,0.9770544015724338,0.9836755254416713,0.9816014603235218,0.9586353181455868,1.0011735936618917,0.9649673157700429,0.9991386831763471,0.91746206528278,0.976014263992903,0.9941956758195549,0.9580792791759426,0.9971295406582822,1.033047894896309,0.9913225908723063,1.007607063570007,0.9872232823973063,0.9716763506630985,0.9882882464580635,0.9815923794653352,1.025197668095752,1.005963205490105,0.980921119234061,0.9932300109621927,0.9837229156632263,0.9498070469673089,0.9639797652653461,1.0048875166119737,0.9648345359943076,1.006192114866627,1.077854008916502,1.0084949879579475,1.0270167738546552,1.0321329182247287,0.9693642784580078,0.9896202030924024,1.0190364838985073,1.0207199364591901,0.9833921854843105,1.0675458273306024,1.0437997600671098,1.0050856389695446
1.0089042104765709,0.9918098612347016,1.0059636669045982,1.0143352313750702,1.0267807390754766,0.9603252035508998,0.9858740268275992,1.0014605614836054,0.9820563031105091,0.9748263976422211,0.9817398978603089,0.9829282448511398,1.0297176516185553,1.0013367924408938,0.9805492223268887,1.0062085310316364,1.019612400922406,1.0215779209972762,1.0329860666201578,0.9878595966682399,0.9527175730973938,0.9728188435143399,0.989650370453387,0.964226703120236,0.983566447570477,0.9988814716221665,0.943197543209326,0.9856321638277098,1.0122592792167342,1.014685563520502,0.9826134923343256,0.9867166828336947,0.9772694419853624,0.9820949802353448,1.0094860284354827,0.9991230955570298,1.0025632361232997,0.9567911913309309,0.9889187195007718,1.0009701185897748,0.974468888480323,1.0008666426925934,1.0291994002404456,0.989345418846323,1.0012690964322475,0.9907009952197128,0.9957304346167597,0.9935464113256992,0.9868454749056579,1.028920443171461,1.004935890855208,0.9842753824086372,0.9948281805123974,0.9871365866600891,0.9577617099238298,0.9750147597903993,0.9843674354478803,0.954958155186391,0.9953366987663049,0.985071988325085,0.9953617663729935,1.0018399679941667,1.0227087238876633,0.9575438598151927,0.9906260585879232,1.0105803599059218,1.0112361390200593,0.9679936623922795,0.9564481854963104,1.0156391104815177,0.9971112158134656
1.018461352867574,1.0084821881699166,1.037146412322862,1.0364079438950442,1.0509500639454652,0.981265976388002,1.0242243597224212,1.0023438642625682,1.0429544007525897,1.030499324879486,1.0473313352999034,1.0162129551267993,1.0645472027425251,1.0234797765558787,1.0301671605394163,1.0168978462717277,1.068230888955678,1.0431322446486786,1.1140736029768947,0.9996002865425073,1.0166862147480424,1.0365338090729126,1.014002916474697,0.9773195207307165,1.0047567507677264,1.0123536186499238,0.9840377114200024,1.0147146901715849,1.0123212848611614,1.018512784372336,0.9878994718420511,0.9888135501057241,0.9841454032225357,1.0326175608214014,1.0135319424989104,1.0144724282183477,1.0089273549635183,1.0363575831479799,1.0080506640503013,1.011275895869347,0.979740540749674,1.0010975050704336,1.0289330490864381,0.9856910323431292,0.9926558140344048,0.9833124789703265,1.0035758970800766,0.9977302329971882,0.9883350905281032,1.0319382828537882,1.0073843095200543,0.9838187011791665,0.9952182616862542,0.9888310175454379,0.9703962380659734,0.986720988424456,1.0018190641231415,0.9857666535359716,1.0075696808032228,0.9878071150710468,1.0102007895564324,1.0041458463944244,1.0293299278595174,0.97913258643017,0.9890212590817182,1.0033201053673904,1.0126699552525253,0.9660054146494637,0.9697629924735826,1.011615554989781,0.9987551223585955
1.0058365492937265,1.0084253841861786,1.0382138449723144,1.0524769010149162,1.023713802421313,1.0052076499507698,1.037990472856737,1.0086797769825007,1.0440112991138966,1.038009696544325,1.052666884813244,1.0046747061827255,1.0356439847715642,1.0226527614215555,1.0378570513192718,1.0229692602852014,1.0571093924075612,1.0134360850975372,1.0757850771025137,1.0073765473646292,1.0194920494203559,1.0209313718584812,1.016589430750954,0.9990883039597169,1.0046168302906338,1.02266788704994,1.0123451386744282,1.016792717793126,1.0061622599281586,1.0222977904629693,0.9947169837689743,0.9918011304337722,1.0206254799260746,1.0370882602017857,1.009918196714721,1.0148936936688775,1.0102953491385707,1.0396416313980266,0.9937982336594232,1.002245674780597,0.9807638035999515,0.9989677557502749,1.027568793335846,0.9867972162499302,0.987962696786805,0.9856928066178466,0.9924921052875894,0.9966361970099773,0.9875695195388252,1.0221648536105004,1.0072684122620792,0.9815005310587064,0.998256209456641,0.9879164351838955,0.9724481094599867,0.9940914486545359,1.0024067438543984,0.9884647099474022,1.0056476710668736,1.0476369443091327,0.9983114388432028,1.0191469706360545,1.0333279961678783,0.9854620971867221,0.9891044179948063,1.0000997418878772,1.0133643511721708,0.97804543508042,1.0179616924448922,1.0135919780554992,1.0024677986617758
0.9948787861377051,0.9943236879105647,1.0083224505798576,1.0472135652574275,1.0056304482795955,1.0025005103896245,1.021664716116011,1.0131913338301295,1.0054197392442017,1.024960234074325,1.0186890695333437,0.9968895645756559,1.0038096050836005,1.0157158361175864,1.011363519772385,1.0219165646275727,1.0160507408032409,1.0192065565158632,0.9844897636119281,1.0107083026468262,0.9967276521995776,0.9769068325070479,0.9951631797678693,1.0155806330175872,0.9945128977057739,1.0278542238968154,1.0017893509742235,1.0161357548997707,1.0196749071220659,1.016105502037574,1.0045820176173903,1.0100570474796617,1.0387358114725393,1.00258776449822,1.0107991977740767,1.0050858768036675,1.0054173497144978,0.9925861473708264,0.9910206006159898,0.9983494453589824,0.9806908140156056,0.9899475965576615,1.0242991874804699,0.9972842326300506,1.0076486920459142,0.99822220197426,1.003241612611031,1.0015611303174228,0.9948825369046906,1.0178732218389317,1.002806321539923,0.9832833463024385,1.0024689038720396,0.9897072000559706,0.9815366450588374,0.9926469763143028,0.9732052422121718,0.976491642726098,1.0261640480197538,1.0269568747752456,1.002673098290977,1.0139682394612612,1.0329697779981748,0.9834663747589953,1.0040541879848714,1.0035604899226869,1.0098658091551869,0.9821952340648946,1.0503528123810224,1.0184828854284456,0.9995015842287408
