cs-5_roi-4,cs-5_roi-5,cs-5_roi-6,cs-5_roi-7,cs-5_roi-8,cs-5_roi-9,cs-5_roi-10,cs-5_roi-11,cs-5_roi-12,cs-5_roi-13,cs-5_roi-14,cs-5_roi-15,cs-5_roi-16,cs-5_roi-17,cs-5_roi-18,cs-5_roi-19,cs-5_roi-20,cs-5_roi-21,cs-5_roi-22,cs-5_roi-23,cs-6_roi-4,cs-6_roi-5,cs-6_roi-6,cs-6_roi-7,cs-6_roi-8,cs-6_roi-9,cs-6_roi-10,cs-6_roi-11,cs-6_roi-12,cs-6_roi-13,cs-6_roi-14,cs-6_roi-16,cs-6_roi-17,cs-6_roi-18,cs-6_roi-19,cs-6_roi-20,cs-6_roi-21,cs-6_roi-22,cs-6_roi-23,cs-6_roi-24,cs-6_roi-25,cs-6_roi-26,cs-7_roi-4,cs-7_roi-5,cs-7_roi-6,cs-7_roi-7,cs-7_roi-8,cs-7_roi-9,cs-7_roi-10,cs-7_roi-11,cs-7_roi-12,cs-7_roi-13,cs-7_roi-14,cs-7_roi-15,cs-7_roi-16,cs-7_roi-17,cs-7_roi-18,cs-7_roi-19,cs-7_roi-20,cs-7_roi-21,cs-7_roi-22,cs-7_roi-24
1.0209247896981604,1.033161822094217,1.0631856475572057,1.0633027020598773,1.0775281539429487,1.0389162794033329,1.0292021461508667,1.1641343047216106,1.06225503890673,1.0651116425341975,1.0631360716814227,1.0368856963913757,1.0311830511286595,0.8226923249309896,1.0511771628434508,1.0253309132521677,0.9992002384544998,1.0375984970294827,1.0297239809561505,1.0286487472301764,0.9615497005265294,0.926433506522584,0.9672968601136185,1.0081703619877078,0.9008375849685539,0.9899270764573666,0.9473968484142639,0.9542095889218977,0.9379267306857757,0.9704935723408634,0.9501731265178724,0.9422083952373536,0.9803348428238629,0.9155490355575961,0.9863449988490065,0.8778492981459548,0.9451107852597577,0.9303721242817942,0.9632964166089989,0.950168806367301,1.0149690888848169,0.9456984258826876,1.019901482184922,0.9697157281129841,0.9671274360265381,0.9757281188734634,0.9492253501001777,0.9496815102153986,0.9483315286819466,0.9855331274593806,1.0093334635831248,0.9917872864244113,0.9177641626378651,0.9748265662446984,0.9835433767710327,1.0003589965992732,0.9465182085624162,0.9051431743853734,0.9767610565629355,0.9202818484045718,0.9636839467067353,1.024929273625851
1.0117510112008485,1.027050504781639,1.0285642358924465,1.033298845539845,1.0657328918979136,1.026256322586973,1.0259246493797527,1.1099291268166112,1.0502472262466107,1.0337817370354263,1.0385679021398213,1.0138080954282889,0.9882264608849373,0.8843230980721587,1.0211390887061345,0.9975474040225153,1.001513301514472,1.0035089752338828,1.008289616084375,1.0028907969049738,0.9749283088003392,0.943351580075388,0.977726512740178,1.0222035289722162,0.9267153861976097,1.0036689814077515,0.9538134640893629,0.9672775112946628,0.9674420128298343,0.9931807166728686,0.9710616348773815,0.9796533929443313,1.0015873609176171,0.9472733841443506,1.004406504402976,0.9492908636285252,0.9684711670991198,0.9716945029819134,0.9646814997155456,0.9704257730565305,1.0492521529512082,0.9708578575573907,1.0185126020870836,0.9942670590055529,0.9832313228958883,0.9568687702506039,0.9878396844712192,1.0131259767496377,0.9741282496604824,1.0046318009285025,1.0123829002804188,1.026878294550185,0.9692731103875802,0.9974093959859778,0.996521698029432,1.0108497589268943,1.0047773245827505,0.960791315201464,1.0035835001947777,1.0153716427326824,0.9947648920268365,1.0364544045729422
1.0165742475970407,1.0172750498508323,0.9893513536284584,1.0187014675279555,1.055120247504641,1.0121188817262285,1.0214550095448278,1.0785584044998449,1.0447425538860067,1.020027649485066,1.023634378218189,1.0197601144340078,0.9708234912778902,0.8295851308133025,1.0048405221636656,1.0008478365409144,1.0051774719375992,0.9995714007755869,1.0018296850913553,0.9920496414453928,0.9962174088253449,0.9564799713271026,0.9877612399971392,1.0333725631440975,0.9461083296433476,1.0090105529731839,0.9718107845863498,0.9625553741990618,0.9962120344953859,1.0227901935025736,0.983610439995895,1.011575088451921,1.0045680573145925,0.960926281193174,1.0017886075687576,0.9946357700538726,0.983057603759455,0.982002444478676,0.9740059726965501,0.9777150078187345,1.0597207650157616,1.0053707731455628,1.0252270698987982,1.039192799361541,1.0077836860886658,1.0028574662323662,1.0441788594535113,1.0261749147084933,1.0320751030305249,1.0085035514785239,1.0128377777223425,1.0737664866354228,1.0094633235889119,1.0079459550775727,1.0026918756429952,1.0286993267633862,1.0653323662571066,1.034477376018405,1.0249575273369347,1.082005073986836,1.00440335442765,1.043012303178366
1.0126876121538604,1.0164083084915045,1.0090221067584162,1.0069151709588084,1.0235094443059285,1.009927564744,1.0077204937623572,1.0589729166201585,1.0295675708545395,1.0276462499862085,1.018808364817539,1.025231899178993,0.9931917536462398,0.82370499348488,1.0014558822310526,1.0142838872195024,1.0010415457369808,1.01994657381292,1.0157701513049984,1.0218560148867772,1.0012271069153134,0.9560879173396665,0.9907638722695229,1.0206378647141716,0.9315527481617186,0.9888024312998441,0.9656983222993597,0.9593797593186056,0.9881795161733584,1.0070268169206151,0.9701234487744752,0.9832814996539355,0.9803335104110029,0.9477697237376107,0.987442972537709,0.9695907048159811,0.971630380643112,0.9567296967474996,0.9533191316169283,0.981204626150321,1.0001512291269175,0.9660524537664057,1.0057778101472719,1.0065156685141377,0.9908215699810429,1.0245490524112832,1.051323830762206,0.9853845482261893,1.0136926137261104,0.9892519101780515,1.0045471856113306,1.0348646783568862,0.9832194686895797,0.9380924589385756,0.9987187112873324,1.0015863480423788,1.0182593129639887,1.0396033896898322,1.013538243212004,1.0144047901176447,0.9705653622013263,0.9951523936082709
0.9951890591336537,1.0261932011593025,1.0480396644677732,1.0059448042378207,1.0173763785146892,1.0257567760186175,0.9932718410023338,1.0186950558810077,1.0281810249245276,1.0052387380957293,1.0351722445841929,0.9998209671288538,0.9971836516646457,0.7887111249170333,1.0126687730636106,1.0115703983837643,0.9920202397971102,1.0157813614964448,1.010828895710569,1.0304813107471928,0.9952850497928015,0.988358657480092,0.9995307177381467,1.0110824462255523,0.9499800058796087,0.9992174189838383,0.9664162128478444,0.9892275986891881,1.0053593032537995,1.005840746457732,0.9863888846508522,0.9977386152689107,1.0020439343912266,0.9734219653157458,1.0114037969784717,0.9971332464764927,0.9961493055818091,0.9998119908210025,0.9630288181931664,1.0258799447847273,0.9878884948976088,0.971926753675433,0.9946923690871136,0.9771239015298753,0.986391154270695,1.0017820639392805,1.078714156586464,1.0139388174638473,0.9689102810599147,0.9908819064031745,1.002570033482451,0.9935948255241179,0.9886652525568017,0.9705219367770722,1.0040028821589602,0.9716570392913492,0.9950242345255168,1.0485391271285704,1.002275921001854,1.0003816854462566,0.9901386488176889,1.001847943556118
0.9877997003503273,1.0220204460394537,1.0439193374747917,1.0211622615941178,1.0518660423030881,1.0324071603200256,1.015849197883682,1.0740864867712596,1.0330538065819184,1.0193518769242305,1.0712084952348577,0.9943641351588908,1.0089262825457577,0.8625673734530084,1.0403758519740853,1.0151149478129144,0.984827961483794,1.0181774000337105,0.9960905643277878,1.0146300899298266,0.995543267149212,1.0126808130412523,1.0025107968344644,1.0018342975090975,0.9729795868611112,1.0231703132720478,0.9857512916960169,1.0053952603936134,1.0177147774304445,1.0084472751329818,0.9937184918031446,0.9975579210777312,0.9896255800466708,0.9855325299611218,1.0115070215902269,0.9901126632748882,0.9844913626448316,0.9905264886965831,0.9892127219005381,1.0451120389708073,1.0128533856859576,1.0067937678893935,1.0098170071229624,1.0259817714977513,1.0000031688736928,1.0141195820867548,1.0873448445393958,1.0463353898210987,1.025334844055708,0.999814956012607,1.013915986715797,0.9911568087792162,1.0183640813411585,1.035813475657045,1.006355873507523,0.9973115922466836,0.9955494871997282,1.0139479219641834,1.0024288246549555,0.9807015431472074,1.0270580982938649,1.0446054154359459
0.9890559295467739,1.0201402957864796,1.0130656415235595,1.007703401708325,1.0437108998011817,1.0212048967687057,1.0377278073771865,1.0551089992654044,1.0094670388414653,1.0301662458445242,1.0569983187631442,1.0177583625875573,1.004786895717679,0.9003142510199,1.0346045324666662,1.0087344776908609,0.9895632236622366,1.0173793730015877,1.0093197785672796,1.0089849778087168,1.0099912684500627,1.01131389460155,0.9950560990659555,0.9897042522767361,0.9916391779421596,1.030158128740345,1.0032469374376034,1.0160594506314513,1.0029455890245242,1.0141720551489808,0.995595681722648,0.9732159811354667,0.9829172366030013,0.99158871887975,1.0118869485015474,0.9910161160884016,0.974056234757223,0.9694793527084313,0.9932060747405509,1.0379005646745243,1.0147715628258005,1.011170413189408,0.9999128781445153,1.0144920166226539,1.0051873459864606,0.9723797669783153,1.0524062892863035,1.0603082676463906,1.0585309012152808,0.9992766813492121,1.0149152727094235,0.9922474286457694,1.0257912317805578,0.9984109464397111,1.0077699961865796,0.9947423651603771,0.9805407703613213,0.998451741819441,1.005659774205022,0.9815175743200466,1.0112597202926608,1.0686389398153728
0.9884264135733515,1.0113866671904184,1.0034754507186887,0.9766072648735006,1.0107414492417701,1.0039623508724131,1.0180465369341043,0.9532099897489952,1.0057965565417908,0.9953966710599366,0.9776546030956438,1.005988259549248,0.9908816212523504,1.0879419507828514,0.9987002333245374,0.9968083759876822,0.9920667939946783,1.0036915691904145,1.020327355295268,1.0026299741271811,1.0137371976096308,1.0050083604525881,0.9963015011147619,0.9948536115005492,0.9922512947162067,1.0190709323795941,1.007472861584587,1.0051966449864738,0.9830693387575461,1.01383973902748,1.010075438384466,0.9560069407242949,1.0032001134442434,0.9952241479482546,1.0261853889815022,1.0063339149381163,1.0024364206941323,0.995210316873899,0.9863798987715141,1.01330633838697,1.0053909248324338,0.9892944726692973,1.0097913169309929,1.0103279789733686,1.0055260076227963,0.9443918537809423,1.0468237309087955,1.0308142723356792,1.0207450493494559,1.0026257823733118,1.0099452764698138,1.0250846770956958,1.0249558948271553,1.0076584788983833,0.9999566057392891,0.98974209081088,0.9979641525085383,0.9993419539889555,0.9985691994147923,0.9906988090550596,1.002471710456623,1.034547718611295
0.9888419588172889,0.9931909653459049,1.0078389331951483,0.9734109958398806,0.9978532930399583,0.977568958070263,1.004082920602158,0.9295625912105377,1.0147904582374234,0.9665864520719205,0.9697419970852988,0.9701795052063424,0.97998805790454,1.3324259950600599,0.9780287507260669,0.9910681361800598,0.9897638900074803,0.9730049901170067,1.002493779986011,0.9903713035708969,1.0012470415638135,0.9764913436959642,1.0012218713988514,0.9909705769872942,0.9666226061103349,0.9902085790079217,0.9786447041214822,0.9918652585541368,0.9506182396966258,0.9708467548234807,1.0007542956478788,0.9277759782423194,0.9901038274361487,0.9857330797217985,0.9946350773241129,0.9738291207688838,0.9962811454793153,0.9836123109029974,0.9576129566806791,0.986356857182049,0.9746487247387273,0.9105025996792441,1.0233744685774735,1.0177632083279538,0.9911674789781906,0.958369226869609,1.044433491126169,0.9726647377826102,0.9808545803820401,0.9993555996160163,1.0088837905587797,1.0193707061496025,0.9848440322276519,1.0026528277845013,1.002251892303609,1.013143043468629,0.9878815201390505,0.9919389153664713,0.9930440672205582,0.9940531470081762,1.0125444840406947,0.9928093072145701
1.003257656976423,0.9970071270518807,1.0104833685060026,1.0035437735372978,1.0310574233873986,0.9930862939599922,1.006002046735579,0.967757864745772,1.0229295452466804,0.9907918357461319,1.0261562871381409,0.9898126151706353,1.0122659149554605,0.9422489145988229,1.0029855070589666,1.0048255320452861,1.0061745898620313,0.9927093584002609,1.0252267085856344,1.0053833554510156,1.004595588707943,0.9834480239549716,1.0133122260026615,1.0046798471618987,0.9998739636574958,0.9960398982757989,0.9889368464495398,1.0173895043691537,0.990779496069011,0.9925712864434075,1.0082671194849664,0.9786752233258692,1.0307236770807775,0.9900087885590222,1.0025316523732015,1.0017546427396222,1.0205940705781624,0.9906434490976993,0.9976094791639984,0.9983924029062434,1.0280259212578136,0.9382663834593649,1.0168917490706497,1.0044838964309297,1.0169707922579736,1.0120941181709666,1.027074217888326,0.9848701561728888,1.0487708711930646,1.005561949510705,1.0157994084186468,1.0019567297871248,0.995576872554991,1.0411264365779822,1.0142737820723016,1.0332799968375965,0.9959465165469681,1.0367244759392884,1.0140664177804317,1.0649661161257529,1.0280106898412196,1.0373977338442855
