cs-6_roi-4,cs-6_roi-5,cs-6_roi-6,cs-6_roi-7,cs-6_roi-8,cs-6_roi-10,cs-6_roi-11,cs-6_roi-12,cs-6_roi-13,cs-6_roi-14,cs-6_roi-15,cs-6_roi-16,cs-6_roi-17,cs-6_roi-18,cs-6_roi-19,cs-6_roi-20,cs-6_roi-21,cs-7_roi-4,cs-7_roi-5,cs-7_roi-6,cs-7_roi-7,cs-7_roi-8,cs-7_roi-9,cs-7_roi-10,cs-7_roi-11,cs-7_roi-12,cs-7_roi-13,cs-8_roi-4,cs-8_roi-5,cs-8_roi-6,cs-8_roi-7,cs-10_roi-4,cs-10_roi-5,cs-10_roi-6,cs-10_roi-7,cs-10_roi-8,cs-10_roi-9,cs-10_roi-10,cs-10_roi-11,cs-10_roi-12,cs-10_roi-13,cs-10_roi-14,cs-10_roi-15,cs-10_roi-16,cs-10_roi-17,cs-10_roi-18,cs-10_roi-19,cs-10_roi-20,cs-10_roi-21,cs-10_roi-22,cs-10_roi-23
1.2137161103302112,1.0586616074200708,0.9457739319376887,0.9384303972142444,1.1260385600578027,0.9814483851961584,0.9995371587123445,1.0266549581809241,1.0150908028462424,1.0032287545486516,1.0707211191439558,1.0567676952403837,0.9830268068107619,0.9927917810039142,0.9672612770472078,1.1146395449270081,1.0905843792096157,0.9868138696766869,1.008178929957339,0.9718201567330291,0.9616641265371725,0.9890912364583523,0.9904968302333822,0.9380373401461286,0.9722406500427461,1.0083461998630099,0.9640507818962846,0.9891910695584107,0.9537544873794104,1.0261581922572698,1.017865594858518,1.0364133943494953,1.0041711053510802,1.029998282796851,0.9450693998567593,0.9381112061518249,0.9909733521849012,1.0009942777083107,0.97395586533811,0.974369103928981,0.9749593519762271,0.990418496169264,1.083337549361616,0.9862105776661844,0.9051414801643566,0.9874964191671334,1.0318332360230817,1.0156614422213965,1.0123442719921822,1.0417248993989658,1.0355453441795617
1.2304258994149821,1.1096602295311577,0.982302687174643,0.9559431871839017,1.137761539646982,0.9823974863116804,1.0412154772378293,1.0401934026876,1.0412645718159315,1.0464695236562622,1.0774217425693353,1.1569085448949996,0.9916899251863891,1.0027190553843377,1.035084096283973,1.111557859707869,1.0971077229205675,1.006527825197754,1.0151630590489866,0.9724654136467398,0.9843044763608708,0.9907218076950528,0.9947249661142793,0.9460427279484157,0.9695526188737725,1.0129853917769682,0.9781342377299904,1.0073244220752395,0.9787795656752012,1.0295625400485615,1.0265076751924853,1.0308158303301451,1.0024306770692017,1.0235193074597824,0.9446238603623881,1.0056331981502777,1.005079118979167,0.9925523019543454,0.9703630214277509,0.9728084775945891,0.9815676590102458,0.9964733357379147,1.0601742332072444,0.9628076588396907,0.9185377390157149,0.9888694927308805,1.0257645143424754,1.017368798184142,1.026734830328617,1.0265420917396226,1.0222249923882154
1.273302998815529,1.1541737850561589,1.023434571725612,0.9679285091675497,1.1707038388352402,0.9933682921025092,1.0645568858872039,1.0416300502434206,1.0439127116258842,1.0702950464923258,1.083591623875365,1.201892979205186,0.991301226919278,1.0030325976547767,1.1115663003067235,1.1099977084343173,1.0953598890032452,1.0029549760230891,1.0093243803922554,0.9709199069198436,0.9976682723393915,0.9859892846053243,0.9871810407743852,0.946219685993408,0.9452307933357537,1.0076553625235112,0.9595358452875389,1.0132026318874243,0.9918469642535201,1.036708661453762,1.0300313343702396,1.0230103469385474,1.009896168025895,1.015436105103591,0.9421027164105509,1.0222905389256423,1.0067584735522888,0.9877442560634554,0.9662667155877293,0.9753187894077768,0.9770905687037789,0.9667334425356511,1.0234859170416801,0.9625190632485685,0.9065127731230708,0.994086588169211,1.0226899723799958,1.0172435508921576,1.0192191701240325,1.0053604661759896,0.9910152464185068
1.22309847778515,1.0892863419879324,0.9928835339735785,0.9505426823544941,1.1650795438518782,0.9844934902377362,1.0278277573120518,1.028005875398219,1.0019331438538175,1.0357755144323646,1.0747858734450166,1.0486414239216995,0.9845067251595002,0.9939407128965175,1.0337737097867246,1.1042836907445541,1.084990371261078,0.9939537108563714,0.9906166970225856,0.9703287503953887,0.9842476300699249,0.9849926434656471,0.9830439577585537,0.9425878736156522,0.9492349099636489,0.9995290057321065,0.9630704627135063,1.0151809422879154,1.0059971426754806,1.0400605928616844,1.0376890198284132,1.0274254866010475,1.0112202351047073,1.0183700824755177,0.9514978115434093,0.9700985515342364,0.9951651542835873,0.9915743981007062,0.9830785954005633,0.97957984022283,0.9668517989010352,0.9596315765352563,1.0082856111104967,0.9912568293076811,0.8856493674542913,0.9881764236558052,1.0253810267810772,1.014410859499063,1.0009944703913698,1.0145596755671917,0.9718850201816354
1.125492076799933,1.043554969777784,0.9750795890154559,0.89936129466332,1.1307226233570133,0.9625704690409506,1.0203672845021654,1.0180177496088252,1.0060280090662697,1.0040305468230692,1.057534570236288,0.9719897306212946,0.9881467290874387,0.9944246063117651,0.9062302838877428,1.0940323449131635,1.0711372141135762,1.013859861111108,0.9908846607157619,0.9844458904652634,0.9878988444504077,0.9892055069203372,0.9945444929878617,0.9434816212219681,0.9738134296445948,1.01091502525318,0.9776946385639618,1.0247954328388962,1.0374710051818665,1.0457829544523287,1.0435697887895026,1.0415997670837036,1.0171479026871586,1.0473496055702418,0.963309009800439,0.9854477636873833,1.005187343932213,0.9889542057595835,0.992851370133421,0.9824258279427579,0.9808362033871344,1.0249117501566805,1.0372204089840327,0.9836536377479695,0.9327067312761064,0.9930465482193713,1.0183029516021027,1.0122176225901436,1.0056619714626436,1.0303932405230425,0.9970226105999032
1.1716533778193408,1.0776095215692458,1.00229916861065,0.9194986670063491,1.1258334185994414,0.9894258911512411,1.021625051454982,1.0121213921259555,1.0323472885951384,0.9965029186578115,1.0535244742031267,1.0892823986976996,0.9915328026753006,0.9990327959503339,0.9894398264633164,1.0962398102506472,1.0576596973901373,1.0116046828160556,0.993723433304693,0.9899270695900605,0.9937254346306563,0.9909279747716738,1.0052950737051336,0.9457491402046524,0.9817439043530508,1.0228410026893462,0.967196465829814,1.0463905792043968,1.0462682520385833,1.0749153218294392,1.0458113739287305,1.0790174458213988,1.0673335484752808,1.0749363992555132,0.9821555560331374,1.048412888622579,1.0307997855331423,0.995617877354185,0.9945256780131257,0.9872487888849744,1.0177256067503606,1.1155535393758766,1.1009011553606518,1.009059098770141,0.9996160834381255,1.0147489924479576,1.0301983985606606,1.0187393984293882,1.0163849658584265,1.0300947487762588,1.0595149047061696
1.1429443083419848,1.029080740199815,0.9797108047466929,0.9388783232307509,1.1045243496123314,0.9810602179600875,0.9997907290886,0.9949235515642768,1.0037830325438426,1.000518305542921,1.0315466481343427,1.054108267752471,0.9874621774246002,0.9957595685654101,1.0386567051396713,1.0842051774852388,1.0546118602633918,1.012230111391448,0.9964821694927867,0.9958311018690092,1.0004602974040537,0.9934343298996996,1.0041371742955916,0.9569404618461316,0.9897476198605126,1.0255322116144625,0.9869491177004194,1.0610659342596382,1.037473076234602,1.0683177980705052,1.025574553318119,1.0646190367414625,1.0642760601168808,1.0690059734556785,0.989264103592064,1.049335817496028,1.0256787323290457,0.996179785817597,0.9979962062875645,0.986897944209943,1.0254634432311578,1.0955757502087011,1.091338853808784,1.0366241717188054,0.9929614727038387,1.0084274068022254,1.0455060537485643,1.0203706589144474,1.0197287206913679,1.023019873975283,1.0594576408698144
1.1289364579518342,1.0132298209698443,0.9796253482054711,0.9465448664792705,1.0840999531643958,0.990540570627998,1.0113146140399112,0.9814644002386753,0.9965612901633896,1.0068313720660014,1.0223343455722305,1.0226656273295474,0.9906795461556681,0.9939049247525359,0.9639259822815597,1.0728963816192707,1.0532386288171933,1.0337636530262166,0.9961420286334071,1.002691538795563,1.0013280847986998,0.9918960201046745,0.9992662724213833,0.9663117814021306,0.9844144876136124,1.014526036321717,1.0072225068694574,1.0359597719232734,1.0237892871341292,1.027651522265865,0.9923627667826065,1.0069162271183678,1.0222584854417587,1.031182067625607,0.9735275551207867,0.9999625447449084,1.0103101977501272,0.9928801647926454,0.9916846880486748,0.9836200657684818,1.006424010676073,1.033319274409533,1.0269628629911756,1.0163008544393377,0.9714242952954035,0.9952476149932508,1.036327063494057,1.0114092258596241,1.007650776309155,1.0118277508785603,1.0393936024738606
1.20664092496645,1.0183532742746269,1.014422373777884,0.9947085938642167,1.0913995700576935,1.0269668186125656,1.0243579992332443,1.0063592306747127,1.0099641077837889,0.9980544006773236,1.0203349001114808,1.0859922273111893,0.9964394313484389,0.998609096146624,1.0907394094035172,1.070290218325448,1.053993076078717,1.0238527141562963,0.9941906168815445,0.9939611539395261,0.9863711081133216,0.9965561548765511,0.9946213036023017,0.9645714923548292,0.9812683604381671,0.9978507931294985,0.9906859768278159,1.002693191393365,0.9959154304461125,1.0085022014172125,0.9810771000924897,1.0174340320987034,0.9949125481440962,1.0082655585039533,0.9764751633561591,1.0276306524058019,1.0091922046915895,0.9984214812304616,0.9956740960169103,0.985742011217978,0.9972520894468944,1.0338786226459615,0.9942181238680217,1.0138217161969072,0.981511515069058,0.9865261127140679,1.0296609869532527,1.0060615832704405,1.0041286851613918,1.0112742544648283,1.021887470058073
1.1780685507445448,1.036619553724916,1.005780836718226,1.0166854084201609,1.098263261351978,1.0319188013981315,1.0057935453321418,1.0254501073498197,1.0189449280759724,1.0227222244567278,1.0230357989016967,1.060606103034888,0.9964301589034367,1.0013374549971137,1.1459562073566714,1.060801456947938,1.0471332713824852,1.0031285803213086,0.9985590393359497,0.9846468232587199,0.9894143331644167,0.9984366857010484,0.9911941606595088,0.9659536545773215,0.9759660640051838,0.9957564023789043,0.9702928234250975,1.0041020811340762,1.0118956580123923,1.0264717287652463,0.9881904829842861,1.0350456258813292,1.0040566006795346,1.0222191383763966,0.9960875485374286,1.048189271026223,1.000130064707153,1.0021605468733468,1.0017520488455782,0.9932915916808274,1.010571138139816,1.0059854930337426,0.9927837649312061,1.0217524573703776,0.9746303759206837,0.985403211241953,1.0155381499327425,1.002362366564162,1.0144611858437713,1.0156667862458202,0.9973418314716158
